"","logFC","logCPM","F","PValue","FDR"
"ENSG00000124422",0.0667048705994321,7.71193571971872,0.453238523132352,0.501283776804295,0.592304900442832
"ENSG00000188803",-0.11966166257737,2.10520292910023,0.452974537967843,0.501408350230597,0.592413607509036
"ENSG00000173705",-0.0976610021336554,1.95635578874844,0.452381971199379,0.501688172134774,0.592705714503883
"ENSG00000080371",0.0375278789957728,6.55327568708287,0.452077639976307,0.501831986965064,0.592837112166835
"ENSG00000286699",-0.0500407602532211,0.605095989053319,0.451990862340971,0.501873007509627,0.592847065050666
"ENSG00000196502",-0.0713004096794902,4.27827088765511,0.45175627563062,0.501983927333736,0.592919371919031
"ENSG00000075624",0.0400594203963113,12.168413835154,0.451666839308149,0.502026226597125,0.592919371919031
"ENSG00000186575",0.0439575585050929,5.5341587217443,0.451654596976758,0.502032017129596,0.592919371919031
"ENSG00000102174",0.0956837159156214,2.41221048162925,0.451409968887022,0.502147748312829,0.593017547322494
"ENSG00000176681",0.0606021569639032,-0.571413897921175,0.451282635013227,0.502208006759143,0.59305020302138
"ENSG00000116127",-0.0418176454724383,5.72467404177891,0.451116316370797,0.502286732634619,0.593104660985422
"ENSG00000178607",0.0631286886232274,5.54902137386187,0.451021864067508,0.502331450415035,0.593118957423309
"ENSG00000136944",-0.0620396712345231,6.54540733681044,0.450810355353942,0.502431612391824,0.593197478934006
"ENSG00000134594",0.0706239958816633,-0.169618223399712,0.450743705062342,0.502463182343155,0.593197478934006
"ENSG00000198346",0.0548010049000259,3.72859365362893,0.450442934034538,0.502605689390285,0.593327207024762
"ENSG00000042429",-0.0375736505712772,2.14143865806439,0.450204399433181,0.502718757561167,0.593422167868802
"ENSG00000151090",-0.0700504675691574,5.05122179901354,0.450114039491516,0.502761600573577,0.593434226181596
"ENSG00000147145",-0.0716971106598113,-0.507474849998012,0.448803210858138,0.503383815952459,0.594130100229937
"ENSG00000196323",-0.049634764927386,6.20550958870957,0.448726169717198,0.503420426298496,0.594134755273314
"ENSG00000248161",0.087550691424859,-0.937857187607167,0.448210549643194,0.503665568939917,0.594385502717312
"ENSG00000187325",0.0386922105929568,5.77277221834765,0.447958212507776,0.503785612735323,0.594488595629017
"ENSG00000276718",0.0609045921325286,-1.05916101707092,0.447711137809225,0.503903200513225,0.594588777146395
"ENSG00000229391",-0.0995990758876284,4.34963923045239,0.447539113628057,0.503985098008056,0.594646835067825
"ENSG00000250251",-0.0585090318992131,1.69377498006224,0.447225792821096,0.504134322772275,0.594784319056963
"ENSG00000176401",0.052609577053255,0.78619261579689,0.44701973169876,0.504232504414513,0.594861567768772
"ENSG00000196741",-0.0431056185833656,1.63234748828578,0.44678809657737,0.504342910384066,0.594953227011635
"ENSG00000152700",0.0370387023017584,6.63827449867217,0.44652610745667,0.504467834144547,0.5950619993139
"ENSG00000128596",-0.0799370021417949,1.13719371115523,0.446199101225084,0.504623834326073,0.595183827755368
"ENSG00000015676",-0.028443975765111,7.0851195970211,0.44617242714013,0.504636562998435,0.595183827755368
"ENSG00000246225",-0.0720175051949047,-1.12903656638269,0.44546174669718,0.504975897238616,0.595545429838928
"ENSG00000182405",0.0451463256483264,1.91294475026536,0.445175902797941,0.505112491803047,0.595667898652261
"ENSG00000154654",0.137499200463661,4.87531316335286,0.44484342818721,0.505271449306332,0.595780214674144
"ENSG00000162736",-0.0375109827211633,7.74376159958433,0.444839669752975,0.505273246720292,0.595780214674144
"ENSG00000154229",-0.0901011844494948,2.97545420002966,0.444194978425681,0.505581723070585,0.596103958449878
"ENSG00000197429",0.0384594488777493,4.40874636799209,0.44412890075637,0.505613358643406,0.596103958449878
"ENSG00000158373",0.0922214102629233,5.79426184725677,0.443780797868414,0.505780073743957,0.596228560869485
"ENSG00000163703",0.0413799798570107,1.39966045270956,0.443771331286009,0.505784608844033,0.596228560869485
"ENSG00000140326",-0.0309823189508686,4.10164298474472,0.443309783297672,0.50600580472434,0.596450653034757
"ENSG00000138964",-0.0661095910454532,3.20327193153428,0.443120639010536,0.506096499755409,0.596518899458971
"ENSG00000237765",-0.0393875479262408,3.21786307465139,0.44196265892758,0.506652363369314,0.597135380051911
"ENSG00000258655",0.0614591878953298,0.216139833242753,0.441821763678805,0.506720068806924,0.597143637283671
"ENSG00000103978",-0.0426901693625691,6.97044733989274,0.441811434721815,0.506725032869814,0.597143637283671
