"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000213088",-0.12810094135707,3.19506512782428,0.127848278563249,0.720673532996136,0.828651550014775
"ENSG00000159063",-0.0792284776955682,6.58433372436414,0.127726299717239,0.720801236294296,0.82874599441941
"ENSG00000095015",0.0498825224829774,6.4837028875113,0.127520335272152,0.721017022805943,0.828941694740487
"ENSG00000011451",0.034688002344061,6.12430794548113,0.127459319470546,0.721080986061446,0.828953138705247
"ENSG00000218418",-0.0565019073261027,-1.16550220434172,0.127423894058438,0.721118130668265,0.828953138705247
"ENSG00000196628",0.0445838545929788,6.32113557545142,0.127234685796225,0.721316619846108,0.829128906134173
"ENSG00000169635",-0.0559418857419536,2.63988289600548,0.127078743424306,0.721480336494351,0.829264075437583
"ENSG00000167566",-0.0409456324046893,4.50489934310209,0.127035837753425,0.721525401022638,0.829264075437583
"ENSG00000267939",0.0696121239314182,-1.2538678733849,0.126954246542411,0.721611121275764,0.829310190431164
"ENSG00000108387",0.0514986368348399,3.18182751711648,0.126871971801265,0.721697591089455,0.82931467599358
"ENSG00000285884",0.0773425397467551,-1.40729975989644,0.126863765143924,0.721706217925356,0.82931467599358
"ENSG00000166896",-0.0374822636496295,2.91277947920608,0.126810137911065,0.721762598599553,0.82932706698646
"ENSG00000100603",-0.0277049327228762,6.01715258130921,0.126675908189583,0.721903779140918,0.829436887872079
"ENSG00000211967",-0.140454463622981,3.05628013051276,0.126575990385987,0.722008925713604,0.829462268492415
"ENSG00000204560",-0.0303249741719888,5.61291425679785,0.126568244304465,0.72201707910556,0.829462268492415
"ENSG00000149218",0.0682832724513911,6.15519077971177,0.12651218104871,0.722076098703353,0.829477678470067
"ENSG00000146909",-0.0334528763811929,4.74074360425768,0.126326317879204,0.722271868298001,0.829650166767971
"ENSG00000131848",0.0490390899290073,1.89797862383812,0.12624464177857,0.722357949002902,0.829696645182494
"ENSG00000186522",-0.0469709838688405,5.52861186923821,0.126027609938689,0.722586837362181,0.829907135510442
"ENSG00000247092",-0.0631174134849245,1.61605735410604,0.125953082753639,0.722665487175818,0.829923642255394
"ENSG00000257446",-0.0672780462259655,-1.24478202558231,0.125927519932716,0.72269247009242,0.829923642255394
"ENSG00000153006",-0.0354795141128318,4.88122782214961,0.125854136437681,0.722769947409185,0.829960212354205
"ENSG00000142621",0.052147869880421,1.73195960705396,0.125765003973456,0.722864086488456,0.829993300535505
"ENSG00000111237",-0.0305755171336403,5.89657624166011,0.125740446044034,0.72289003044771,0.829993300535505
"ENSG00000087301",-0.0654038124245874,5.04229794301991,0.125617305414636,0.723020164059754,0.830090313339149
"ENSG00000071127",0.0309615334037176,8.38291946688279,0.125445095313623,0.723202274196491,0.83024698372062
"ENSG00000179314",0.0859093817160362,0.763770418955226,0.125328217076287,0.723325951698547,0.830308604475812
"ENSG00000176834",0.0551173719743158,4.86179818839872,0.125308092999845,0.723347253019531,0.830308604475812
"ENSG00000164941",0.0483938948856517,6.13635550296002,0.125119432922716,0.72354704325108,0.830471145306839
"ENSG00000111481",-0.030732246891069,7.88546065493102,0.125088161504593,0.723580175922448,0.830471145306839
"ENSG00000096092",0.0367897058692004,4.97336738767258,0.124911139524798,0.72376782203015,0.830634095600982
"ENSG00000181852",-0.0277471776660198,5.91603608946419,0.124829949284972,0.723853935006384,0.830680507911925
"ENSG00000243431",0.0669555142928082,-0.971518171884502,0.124486978397229,0.724218048948236,0.83104592266691
"ENSG00000269893",0.069138301952396,5.02207822673745,0.124178450288568,0.724546079036081,0.83132097645824
"ENSG00000175550",0.0504449392976613,6.13954099409543,0.124175554702163,0.724549159820542,0.83132097645824
"ENSG00000213397",-0.0639997381601018,-1.54320186899445,0.124124138538036,0.72460387122347,0.831331306996309
"ENSG00000106991",-0.0426012585075662,6.65518140550377,0.124032939361825,0.724700946657587,0.831390237025873
"ENSG00000234617",-0.0728926225854203,-1.11727367580163,0.123586626065773,0.725176596819864,0.831842308060232
"ENSG00000183977",-0.0524714558530051,-1.50932261524619,0.12357736521696,0.72518647661112,0.831842308060232
"ENSG00000117595",0.0568458341305187,7.41923069119965,0.123517453141091,0.725250402921123,0.831863172625931
