"","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"EPB41L5",-1.62826632116379,-1.62860458695215,4.57051320539104,4.05706338304901e-11,6.05541052300364e-09
"CT45A3",-4.61621545402684,-4.68739170712524,1.2857914436566,4.51850509165757e-11,6.69061503929011e-09
"PAX9",2.44403316161212,2.44763966821716,2.21786638793742,4.73932251654538e-11,6.96232599930607e-09
"GRIA1",-1.81324941476211,-1.81453045207385,2.92863765325521,4.8090292686737e-11,7.00953586450353e-09
"TRIM43B",3.16670570048785,4.71912444503482,-3.0989915331266,5.15026121069589e-11,7.40421855376897e-09
"SMIM31",2.53086912814421,2.53801774133849,1.33061433230191,5.15918106871397e-11,7.40421855376897e-09
"NXPE4",2.39320909049436,2.42041342674313,-0.697987893614676,5.28172531241998e-11,7.52222512624576e-09
"AKR1D1",2.18843691412228,2.22692349080266,-1.35575919423275,5.36266706401133e-11,7.57964237979238e-09
"ATP12A",2.92911526093807,2.93518044423087,2.02467883367492,5.74199130306602e-11,8.05476178506036e-09
"SSU72P8",2.72834563015361,5.74118090757812,-3.3948865882455,6.20883354848006e-11,8.64464235179048e-09
"LGALS7",3.08913770602367,3.09449406318718,2.49231208191192,7.53400779066633e-11,1.04119987667009e-08
"CA4",-2.5836703173462,-2.58415795111559,5.14892399261992,7.64062210319512e-11,1.04816975425964e-08
"SLC5A5",3.28345708130617,3.47597278732243,-2.12483052194272,8.19410759500624e-11,1.11279603482214e-08
"MUC2",2.99524991164118,3.47999838611183,-3.10084850953786,8.23100459910248e-11,1.11279603482214e-08
"RNF182",-1.77008210214991,-1.77305261117639,1.63900462639024,8.68619962039792e-11,1.1658879591206e-08
"AFF3",-1.73073171784785,-1.73164327036429,3.29397061059267,9.81576090990003e-11,1.30511197606033e-08
"MS4A1",2.39092160161529,2.39165863869322,4.42214498316793,9.86336434713546e-11,1.30511197606033e-08
"SSTR5",2.4528617567174,3.35900525877461,-3.53524230401012,1.04973641868133e-10,1.37922058896743e-08
"TINCR",-1.76570668154538,-1.76885144788153,1.56106211058649,1.21250885613908e-10,1.58194249853054e-08
"SERPINB13",3.37182106983562,3.3910476102151,1.03380976848065,1.3042216297615e-10,1.68978214905975e-08
"CLDN14",2.30108261119334,2.3127219390828,0.401313125914175,1.4369238480996e-10,1.84887505062029e-08
"KCNN3",2.13074855967198,2.13625322386278,1.21560589916104,1.65122483365217e-10,2.11006176174305e-08
"THY1",2.22313786210099,2.22324311460467,7.00058686639763,1.82627855475222e-10,2.31092839790327e-08
"DEFA1B",-4.38497484395649,-4.38556332636292,6.9769540737742,1.8331854150704e-10,2.31092839790327e-08
"DOK5",2.07781627260021,2.0810054993368,1.91212828397612,2.53570074676799e-10,3.1750717337215e-08
"HSD17B6",-1.86456621308743,-1.86472140284337,5.98951470946737,2.68034415118607e-10,3.28094744044417e-08
"CD27",1.90969003591603,1.91015310843231,4.48934411559279,2.69271994506299e-10,3.28094744044417e-08
"CLPSL1",3.16253745909069,34.6658938563535,-3.44712583870565,2.69774617064241e-10,3.28094744044417e-08
"GGTLC1",-2.11141717840927,-2.11166029074938,5.65211957705071,2.6997680150363e-10,3.28094744044417e-08
"CP",2.01827852306543,2.01848305530005,5.78875381309288,2.70818409084205e-10,3.28094744044417e-08
"MUC7",2.95303011250469,19.974625777221,-3.64077607226682,2.93311368358713e-10,3.53052270933453e-08
"OTULINL",-1.71974288005505,-1.72015518091006,4.39920923164089,3.03739289976501e-10,3.63260508531512e-08
"FAM83F",2.71061708600053,2.73714648645503,-0.325309836023363,3.28239561449163e-10,3.90061496685162e-08
"SYT16",1.78548035783897,1.83571956663182,-2.00017069340521,3.47197298081594e-10,4.0997848039926e-08
"RAB3C",2.12619596799138,2.13150949599453,1.27460994533076,4.34814269399562e-10,5.10209422904883e-08
"CLCA4",2.55707749952644,2.59498378142637,-0.930737579952929,4.59548210883778e-10,5.35861935653665e-08
"FGFBP2",3.86748613666085,29.7840798506659,-3.47895116197376,4.92146118895556e-10,5.70308704362385e-08
