"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000213672",0.214249734579804,4.42580365808006,7.45454268292735,0.00632765529056442,0.0105391780425448
"ENSG00000135828",-0.236409498296466,4.28911056349307,7.45440749487191,0.00632813053950223,0.0105391780425448
"ENSG00000115590",0.815031187387352,2.92670284726454,7.45097053179515,0.0063402253104055,0.0105583569438579
"ENSG00000159685",-0.310400889429312,3.75130966917052,7.44534063327571,0.00636008808971161,0.0105904672007936
"ENSG00000076053",-0.262650574361277,4.94173925012636,7.44502371793261,0.00636120808165785,0.0105913649898677
"ENSG00000135821",-0.330362027522009,9.9192116617863,7.44212698768501,0.00637145458120089,0.010607456796147
"ENSG00000054392",0.374464959957109,3.579620511134,7.43993384673017,0.00637922350523332,0.0106194212724055
"ENSG00000171862",-0.234035629669579,6.69565347445634,7.43728411608747,0.00638862274123125,0.0106340972785351
"ENSG00000224152",-0.308877864713126,1.43202595089282,7.43144167121576,0.00640939729119433,0.0106677035053787
"ENSG00000170006",0.455551380850464,4.33950826524157,7.42669380566593,0.00642633052447632,0.0106949107523798
"ENSG00000163898",-0.631749688333509,5.88496417758733,7.42482107248802,0.00643302216915383,0.0107050702002665
"ENSG00000130024",-0.195632206846791,6.02058842654654,7.42150731469966,0.00644488031358902,0.0107238244838303
"ENSG00000211942",1.12033434831934,3.24408254648661,7.4170990820875,0.00646068958685468,0.0107491491438226
"ENSG00000206418",-0.223978402792768,5.65669174107617,7.41512000796789,0.0064678000248631,0.010759997578084
"ENSG00000129167",-0.526483782166407,-0.598922655572644,7.414223448542,0.00647102382180538,0.0107643787074093
"ENSG00000159873",0.290863680907937,1.90483744059383,7.41359756185602,0.0064732753215441,0.010767141794067
"ENSG00000104872",0.250331056951983,5.42946952039084,7.40883343629079,0.00649043952614174,0.0107947067456398
"ENSG00000178229",0.290955114901112,2.40646141796332,7.40698534377074,0.00649711034087825,0.0108048159658837
"ENSG00000131398",-0.411635304573188,3.45417729369844,7.40276330453564,0.00651237635157672,0.0108292160104871
"ENSG00000119328",0.250234952172348,4.30101561199377,7.40221893653094,0.00651434733598438,0.01083150576016
"ENSG00000157540",-0.180943603058095,6.18534190210208,7.40166239790776,0.0065163630159702,0.0108338694015515
