"","logFC","logCPM","F","PValue","FDR"
"ENSG00000242086",1.33460250059655,5.72543163410411,88.39966672254,7.03476930769388e-15,2.30486502479993e-14
"ENSG00000197093",1.55969728949181,3.91013377865111,88.3977006744568,7.03822904540551e-15,2.30551472632964e-14
"ENSG00000168092",0.682023554208002,6.0992910858123,88.3535660902287,7.11635449739764e-15,2.33061729417604e-14
"ENSG00000128512",1.09906267265838,2.97175253017526,88.3058758896827,7.20177209747179e-15,2.35809702151279e-14
"ENSG00000103184",-1.88297541992238,1.57697184163214,88.2864072122508,7.23694323636841e-15,2.36911633059727e-14
"ENSG00000184162",-0.668976820822829,2.85813395501607,88.2748406135867,7.25792206206394e-15,2.37548593779753e-14
"ENSG00000050405",-1.00169765159873,6.27814949298199,88.2708011707938,7.26526322247606e-15,2.37739026261363e-14
"ENSG00000182326",1.16614259922572,4.36219789874204,88.2482399530922,7.30640526035269e-15,2.39035203111119e-14
"ENSG00000010165",-0.393284378675819,4.66982379129856,88.2260100735132,7.3471762921064e-15,2.40318701597245e-14
"ENSG00000126351",1.22601644471096,4.46875286083646,88.220044391119,7.35815731023912e-15,2.40627465285825e-14
"ENSG00000141338",1.94146941310228,2.50365517304179,88.1943243474438,7.40569276915866e-15,2.42131257616974e-14
"ENSG00000135392",0.493937723185571,5.45923304662452,88.1884495697703,7.41659447644868e-15,2.42436919946224e-14
"ENSG00000112237",-1.0874854320051,4.92569658834728,88.1616052629434,7.46661827714346e-15,2.4402102688458e-14
"ENSG00000171476",2.343822682734,7.87322821052913,88.1481452632949,7.49183053622588e-15,2.44793759588862e-14
"ENSG00000182983",0.839768482513882,2.43537779981736,88.1163223431856,7.55178589381831e-15,2.46701153744071e-14
"ENSG00000185561",0.974019549259535,2.31102065599271,88.1068184112686,7.56978664062538e-15,2.47237466597162e-14
"ENSG00000140463",-0.519054364635553,2.9200796191349,88.0574331378576,7.66403329287209e-15,2.50263308446599e-14
"ENSG00000184675",-0.701966802330148,2.29675171784655,88.0453923494797,7.68719341464916e-15,2.50967092407994e-14
"ENSG00000138613",-0.799861102280234,3.31326682748448,88.0275353137421,7.72167287372157e-15,2.52040052068871e-14
"ENSG00000254827",-1.41745582622337,1.17191279362997,87.9731897330429,7.82758359764264e-15,2.55443635297652e-14
"ENSG00000173530",1.27725110018729,1.22810514245906,87.9586949094743,7.85608198216465e-15,2.56320066678275e-14
"ENSG00000125445",-0.401183168413024,5.50493439799746,87.9535066109741,7.86630852131108e-15,2.56600101618697e-14
"ENSG00000155868",-0.647744222970299,2.77816516296442,87.9427038319631,7.88764537216344e-15,2.57242363798236e-14
"ENSG00000116273",0.602529122104078,5.0251131605875,87.8645626021252,8.04375831487935e-15,2.62278936532783e-14
"ENSG00000177125",0.400088530254382,4.48101635177297,87.8346938898029,8.1042630773958e-15,2.64196607150351e-14
"ENSG00000115866",-0.59363238227838,5.51054920689565,87.8001232252985,8.17487435677468e-15,2.66442877782811e-14
"ENSG00000169249",0.679844603632913,2.47065458722556,87.7786875811032,8.21897300414013e-15,2.67824267461147e-14
"ENSG00000116350",0.39987391553914,6.70577720945466,87.764281649337,8.24874642946848e-15,2.68738374909979e-14
"ENSG00000250479",1.38608943115418,4.77218081705579,87.758512177162,8.26070140449479e-15,2.69071709424103e-14
"ENSG00000147475",-0.40904203709011,5.90414490464584,87.7548467710766,8.26830573438208e-15,2.69263223039577e-14
"ENSG00000108433",0.375712361774068,5.01432299172761,87.7514976710698,8.27526011171613e-15,2.69433495024217e-14
"ENSG00000170604",0.726739514715685,5.057267416864,87.7343179121696,8.31102795383866e-15,2.70489597667319e-14
"ENSG00000162241",1.10064575644522,2.74922028286544,87.7342537055504,8.31116192678791e-15,2.70489597667319e-14
"ENSG00000261760",2.46582421001189,1.95003606711305,87.6856595883161,8.41319446568275e-15,2.7375321383543e-14
"ENSG00000069509",-0.80313198206316,2.35118539162318,87.6292956305848,8.53314846285752e-15,2.77598486772519e-14
"ENSG00000138135",3.20493182962182,-0.502924206105597,87.6034932225362,8.58864386647304e-15,2.79345641757036e-14
"ENSG00000108733",-0.482866016215165,2.93318529097603,87.5913997792198,8.61478123532613e-15,2.80137397721124e-14
"ENSG00000182087",0.900954612515352,7.8144052463825,87.5802137663459,8.63902985424256e-15,2.80855452471517e-14
"ENSG00000100276",2.26700850301894,0.413568756982312,87.5795546735415,8.64046078798807e-15,2.80855452471517e-14
"ENSG00000090432",0.539231976706226,5.52745290723369,87.551106218083,8.70245598739367e-15,2.82811704569505e-14
"ENSG00000168038",1.04142873468484,1.92645479011993,87.547215816732,8.7109693049395e-15,2.83029454294933e-14
"ENSG00000106305",-0.576615740003064,3.3871445668907,87.5426613781214,8.72094655672712e-15,2.83294668422022e-14
"ENSG00000106852",2.14359359744449,1.77513412228984,87.5307458283207,8.74710489807447e-15,2.84085295753565e-14
"ENSG00000080603",0.884033539973432,7.07000241493798,87.5173426118783,8.77662510478672e-15,2.84984756938291e-14
"ENSG00000137185",1.35760400344107,3.34062379542672,87.5011583774488,8.81240634499769e-15,2.86087103052826e-14
"ENSG00000219607",1.71200040159663,1.55451570685645,87.4976311400428,8.82022440112148e-15,2.86281379106671e-14
"ENSG00000168778",-0.836247088597656,2.57267716939859,87.4309183954838,8.96943606383382e-15,2.91063886569473e-14
"ENSG00000166452",-0.450595729030328,3.63861599842365,87.4286006512821,8.97466618391163e-15,2.91173084919427e-14
"ENSG00000134072",1.26950018962599,1.65844543781423,87.40048349881,9.03836326076141e-15,2.93178739303983e-14
"ENSG00000187231",-1.05709161204695,4.56048146896246,87.3866152165684,9.06995088593629e-15,2.94142237705104e-14
"ENSG00000205090",1.24900892749856,0.214440545430521,87.384989535722,9.07366107041287e-15,2.94201446793948e-14
"ENSG00000175854",-0.615435421337876,3.20084265191896,87.3216359995499,9.21946488794652e-15,2.98866872571888e-14
"ENSG00000187772",-0.960238931956787,6.83625059289556,87.3058863017524,9.25608242468519e-15,2.99991610575431e-14
"ENSG00000226328",1.40525077698643,2.38085676477135,87.2819091270882,9.31211456878349e-15,3.0174498266469e-14
"ENSG00000267796",1.02224262478026,3.42134196313125,87.2714536011292,9.33665660456575e-15,3.02477449492593e-14
"ENSG00000139517",0.864277293800234,3.46663613413174,87.2422002273713,9.4056747027865e-15,3.04650193900213e-14
"ENSG00000177875",-1.73020606013139,2.13323396284031,87.2297636784782,9.43517446814217e-15,3.05542302005052e-14
"ENSG00000175832",1.39453959408783,4.02918432399831,87.2252844414228,9.44582249324067e-15,3.05823684704424e-14
