"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000105997",0.331412519958523,0.937305944373145,2.4574187576639,0.116970862638355,0.186321872383192
"ENSG00000107077",0.141472789954235,4.83377855676511,2.45731289744117,0.116978747566729,0.186321872383192
"ENSG00000109501",0.216053297143863,6.3646958889997,2.4560131583132,0.117075605652881,0.186455414280815
"ENSG00000135253",-0.265439261460875,0.158990177537031,2.45591274166118,0.117083092506113,0.186455414280815
"ENSG00000196653",0.301363379354567,2.13918381106397,2.45559085726035,0.117107095092097,0.186477310938107
"ENSG00000114767",-0.170964854749592,4.24029318442162,2.45532186993346,0.117127157368094,0.186492929896777
"ENSG00000085719",-0.213260617918571,7.8442564996737,2.45432207942766,0.117201759504486,0.186595378314741
"ENSG00000181847",-0.374425767519803,3.08643665461427,2.4534246501718,0.117268768389772,0.186685720741635
"ENSG00000142512",-0.231042636031916,2.57613756373909,2.45263025851072,0.117328119029014,0.186763856896526
"ENSG00000150457",0.190327703885639,4.68593363331144,2.45106736352527,0.117444983054331,0.186933521641041
"ENSG00000102057",0.216288948185954,1.8624141195317,2.44906927712577,0.117594575512239,0.187155244961201
"ENSG00000232956",-0.205312275446116,3.86161549325144,2.44839326885142,0.117645234473292,0.187219487671733
"ENSG00000234797",0.253384823832431,0.310120685275662,2.44808526670067,0.117668323651943,0.187239848694798
"ENSG00000113811",-0.164000852729873,5.21901750970104,2.44499764347566,0.117900062289058,0.187592190789379
"ENSG00000182141",-0.180844845992834,3.544699726329,2.44330530528961,0.11802729314299,0.187778202211749
"ENSG00000106524",0.164491250722778,4.37532538517051,2.44306673098977,0.118045241485732,0.187790330809279
"ENSG00000152402",-0.413456159482572,4.93894319109165,2.44147292568633,0.118165223564781,0.187951375582985
"ENSG00000175785",-0.392666476460319,2.08636496376645,2.44144745551449,0.118167142060229,0.187951375582985
"ENSG00000164978",0.18147356390461,4.29185952819439,2.44053877487734,0.118235609352208,0.188043832012763
"ENSG00000182107",0.167743470713274,6.06016481495746,2.43927073872509,0.118331226700485,0.188179448389299
"ENSG00000137947",-0.129264434095586,4.79293127955087,2.43906021834195,0.11834710944433,0.188188252017265
"ENSG00000250182",-0.327045238484711,2.40149035486608,2.43704908210148,0.118498958830834,0.188413240948965
"ENSG00000246203",-0.245411751466138,-0.262413184202718,2.43568882299455,0.118601786360695,0.188560252651077
"ENSG00000217027",0.255535405426048,-1.7244715573021,2.43545989936112,0.118619101330845,0.188568919657
"ENSG00000165259",-0.200174641230686,2.41622313899956,2.43534261589684,0.118627973318419,0.188568919657
"ENSG00000115970",-0.107851167807707,5.74441669737169,2.43307172785165,0.118799900959315,0.188825709922925
"ENSG00000183826",0.134271845361729,5.00960441349181,2.43152581856616,0.118917098545942,0.188995472592938
"ENSG00000205045",-0.328825062187696,-0.520076388574612,2.43081367541038,0.118971130158815,0.189064824406162
"ENSG00000118058",0.150432993500483,6.44263478603034,2.42914355986458,0.119097951468943,0.189249828876213
"ENSG00000085662",-0.250262077962409,5.34830997591293,2.42812791196747,0.119175148484443,0.189355953580418
"ENSG00000088876",0.128768408677347,3.76216364285719,2.42755439722595,0.119218764452094,0.189408707883882
"ENSG00000077097",-0.137398293166051,7.98755295637099,2.42667016811315,0.119286044952686,0.189499046693987
"ENSG00000253953",0.520105931841473,0.606085149702138,2.4258881524797,0.119345583097499,0.189575808462511
"ENSG00000076650",0.115360138829388,3.98556230659193,2.42564643552178,0.119363992680151,0.189575808462511
"ENSG00000166828",0.715588619853027,2.20622831585084,2.42562488178774,0.1193656344025,0.189575808462511
"ENSG00000104613",-0.158495587145131,5.5859552815322,2.42548031358282,0.119376646637024,0.189576744000191
"ENSG00000176248",-0.172530102819431,5.51691841759145,2.42439310160024,0.119459499169796,0.189691755797123
"ENSG00000183604",0.221432346759188,-0.185494097676436,2.42319300951496,0.119551027788756,0.189820523214483
"ENSG00000277978",-0.21278605622397,-1.3552968065917,2.42291210747456,0.119572462832072,0.189837984810556
"ENSG00000169635",-0.176468877766598,2.54735850131834,2.4208416596456,0.119730585629344,0.190072435316969
"ENSG00000256540",-0.285698140456957,-0.410809370792795,2.42048998067089,0.11975746679818,0.190098516855062
"ENSG00000103034",-0.373090247484044,3.06940355395283,2.41784193097342,0.119960089558641,0.190403535115853
"ENSG00000165914",0.163083798659505,3.55051432550618,2.41735081108693,0.119997710642998,0.190446628374769
"ENSG00000250722",-0.350951506369924,6.11384740977172,2.41514158942863,0.120167104486383,0.190698830503301
"ENSG00000099364",-0.18535367257372,4.76780728209055,2.41494814094355,0.120181949905679,0.190705749859055
"ENSG00000196368",0.270489017319244,0.71193631176674,2.41451332679897,0.120215325365655,0.190742069070098
"ENSG00000140553",-0.131238444853914,6.2478318678175,2.41364724881936,0.120281834353944,0.190830949339632
"ENSG00000104325",-0.193368420532092,6.09023463080224,2.41300706879052,0.120331022081361,0.190892335771112
"ENSG00000184916",0.194043865021486,4.78719958163582,2.41224003094707,0.120389986162443,0.190969219285062
"ENSG00000245522",-0.307812865176695,-0.761221646803873,2.41191260115154,0.120415166237753,0.190992504014324
"ENSG00000083812",0.14175290162673,3.51212527661218,2.41163018041671,0.120436889701449,0.191010302571499
"ENSG00000170379",-0.263036728691096,3.18521748367809,2.41074930257157,0.120504673650642,0.191101142589404
"ENSG00000179941",0.189173243736813,4.25646980832785,2.40874001527817,0.120659447373563,0.191329906611192
"ENSG00000204219",0.273480106250356,6.21540524666186,2.4081915433859,0.120701733948099,0.191380275219949
"ENSG00000233429",0.264532195552275,-1.12728116259586,2.40648710459395,0.120833249090428,0.191572100283883
"ENSG00000141127",-0.131388594203529,4.46607601880787,2.40537963355096,0.120918787046305,0.19168080925106
"ENSG00000071537",0.161005442578587,7.7116723845615,2.40532647552375,0.120922894509933,0.19168080925106
"ENSG00000130037",0.37034667901946,-1.1577664895873,2.40515690954004,0.12093599772414,0.191684873778359
"ENSG00000173456",-0.148316668203768,4.87343306250274,2.40472913114323,0.120969061296804,0.19172057222606
"ENSG00000172493",0.149055743173776,6.72386771656087,2.40426055985733,0.121005289299619,0.191755227072184
"ENSG00000099783",-0.101529499769542,7.8159430295273,2.40417361016515,0.121012013213906,0.191755227072184
"ENSG00000156265",0.189522642814188,2.20037150801853,2.40319084112676,0.121088040598818,0.191858984442138
"ENSG00000270210",-0.327658314395983,-0.694685632393179,2.40286769559302,0.121113050819221,0.19188189619338
"ENSG00000197024",-0.124896948773979,4.88248676779367,2.40235016399376,0.121153117696606,0.191928656446814
"ENSG00000226688",0.148335068053107,0.505009594317977,2.40097299163116,0.121259808821516,0.192080944334239
"ENSG00000233487",-0.336611585618388,-1.21292185021732,2.40057245111416,0.121290858694296,0.19211339701575
"ENSG00000099785",0.144229359270999,5.1610276508713,2.40041756495549,0.121302867820352,0.192115687906353
"ENSG00000127533",-0.310875937697502,2.47717719824953,2.39953642308132,0.121371212386782,0.192207192937814
"ENSG00000143110",0.200315585183647,3.88118244411222,2.39909260129274,0.121405652975794,0.192244995326811
"ENSG00000177732",0.217939369887665,5.79489479359246,2.3965873445173,0.121600264227432,0.192536398169107
"ENSG00000268182",0.306527643439998,-0.733399653195646,2.39595811417264,0.121649197875473,0.192597110981816
"ENSG00000175691",-0.174580561582256,2.41398403889167,2.39487780346833,0.121733261808735,0.192713427258881
"ENSG00000185222",-0.226410694768767,5.44458909049211,2.393917994074,0.121808002999591,0.192814965931815
"ENSG00000141527",-0.289745036967581,3.66114343368457,2.39343575155861,0.121845574840409,0.192857655138574
"ENSG00000204634",-0.212653753440699,5.76590533651291,2.39325620165967,0.121859566976284,0.192863018113875
"ENSG00000214226",-0.323035394016473,0.977863162798078,2.39210327687526,0.121949455648518,0.192988488587422
"ENSG00000241741",-0.243591676478867,-0.618583604673256,2.39123916580986,0.122016874926079,0.193078381864932
"ENSG00000104237",0.608505836154539,1.24500354147279,2.39102878324985,0.122033295551768,0.193087566724276
"ENSG00000105982",-0.217628074732878,0.736618933867623,2.39024598352098,0.122094415583885,0.193167469610273
