"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000154122",-0.187462688784028,6.24672695550028,1.67076729859494,0.196155792664411,0.252428012620868
"ENSG00000182885",-0.36728366600364,1.94899717420568,1.6707595740865,0.196156826667334,0.252428012620868
"ENSG00000257511",0.203645676721736,-1.4744759518158,1.67025725103052,0.196224081354268,0.252493746622278
"ENSG00000101311",0.593634668326843,1.17507058821615,1.66903599533386,0.196387704693356,0.25268346311448
"ENSG00000271430",0.196160740677331,0.892890282903718,1.66853191333745,0.196455287989183,0.252749588000588
"ENSG00000106771",0.173136852894365,6.08488562611549,1.66705822675375,0.196653024463798,0.252983136786515
"ENSG00000164379",0.576553006965877,1.48221640246029,1.66568104831092,0.196838022478946,0.25320026111724
"ENSG00000166938",-0.120001739301785,4.2381362098337,1.66268575371764,0.197241088617524,0.253697835907405
"ENSG00000152133",0.109939081900239,2.56366693515448,1.6616001002364,0.197387419967463,0.253865135369259
"ENSG00000272369",-0.285218442124242,-0.194151529551389,1.6610979038691,0.19745515227115,0.253931327300842
"ENSG00000188681",0.203404113857362,0.35643986343615,1.6606576224368,0.197514556392999,0.253986798999268
"ENSG00000275025",-0.267983833909167,-0.159514372182096,1.65998156732495,0.19760581261977,0.254083217264413
"ENSG00000041880",0.116935564729916,3.87781277007078,1.6588171724661,0.197763102546464,0.254264519342189
"ENSG00000172354",0.105232835488121,6.8690794388484,1.65768860458259,0.197915692995523,0.25443974992614
"ENSG00000213906",-0.23542078501759,-0.382326913180147,1.65710958070105,0.197994034761772,0.254519505654317
"ENSG00000263753",-0.151998697634752,4.30846991661611,1.65432187004463,0.198371720763538,0.25498402081841
"ENSG00000127995",-0.127703576536073,3.4020463851758,1.65294688127231,0.198558318923928,0.255202858284327
"ENSG00000117519",0.144088714454071,6.62027088685266,1.65167433686701,0.198731198026871,0.255404028352473
"ENSG00000169184",0.396598213697754,1.26626178093088,1.64962550326246,0.199009909761306,0.255741167376008
"ENSG00000233006",-0.170024724355604,0.409595229952087,1.64948986517166,0.199028377387728,0.255743847180823
"ENSG00000137070",-0.185167615684971,3.50104896036746,1.64820097475201,0.19920396500339,0.255948403100241
"ENSG00000161513",0.174157721544529,4.58829945927006,1.64799513460049,0.199232023777359,0.255963387637919
"ENSG00000091592",0.258230214745923,3.05280414163894,1.64778562765714,0.199260587149498,0.255979017938678
"ENSG00000160785",0.148909858956008,5.7527580281248,1.64513755166389,0.199622030485538,0.256406925317015
"ENSG00000225873",-0.37812236790629,-0.457208357086108,1.64510461703509,0.199626530670873,0.256406925317015
"ENSG00000161265",0.147804952345678,1.96787541379986,1.64364578088751,0.199825985528217,0.25664199589313
"ENSG00000213707",0.209749042371959,0.352345644418821,1.64205803653154,0.200043331058723,0.256900003385795
"ENSG00000227066",0.368986902038202,-0.290583960905708,1.6411342823924,0.200169911100767,0.257041415003213
"ENSG00000271605",-0.243943620860127,0.250151312363145,1.63929172962836,0.200422673341014,0.257344822629262
"ENSG00000182196",0.155765974405557,1.03841326927809,1.63753357109474,0.200664208141278,0.257633765383131
"ENSG00000139278",-0.271269186877908,2.8919954400908,1.63576169280044,0.200907974006243,0.257925524852916
"ENSG00000138032",-0.0999659395256393,5.23849065974404,1.63514723794832,0.20099258881871,0.258011267313582
"ENSG00000221890",-0.410635251088992,2.84339877035419,1.6350366855399,0.201007817120478,0.258011267313582
"ENSG00000122966",0.272766910936343,2.2436811766039,1.63352240661482,0.201216541660011,0.258257948849333
"ENSG00000106799",0.132203813989049,4.50483661219338,1.63271933635279,0.201327338344274,0.258378911451205
"ENSG00000186501",-0.111221759889329,4.93461421337246,1.63139509177211,0.201510196310794,0.258592328368911
"ENSG00000078237",0.186692587620707,2.04469099334259,1.63096719841922,0.201569323607976,0.258646943189554
"ENSG00000138175",0.122844667150655,3.38394059319742,1.62945767941846,0.201778075514144,0.258893526493901
"ENSG00000176915",0.0871678815987358,4.73705318299399,1.62904774655215,0.201834809180422,0.258945036663015
"ENSG00000163539",0.0955862533887571,3.92348093097538,1.62752560719643,0.202045633701296,0.259187515500252
"ENSG00000132005",-0.0961385616349906,3.23612439515907,1.62744348699299,0.202057015158418,0.259187515500252
"ENSG00000225470",-0.114002636847821,3.32884101457958,1.62642873240681,0.202197717449001,0.259346690255226
"ENSG00000021762",-0.2183946614764,1.98313173491237,1.62454686336956,0.202458956122081,0.259660430826636
"ENSG00000101290",0.111758134283035,5.38103503053491,1.62402642016906,0.202531273506437,0.259731841839233
"ENSG00000278730",-0.109197510247745,4.12901467982929,1.62242532022216,0.202753942656317,0.259994427204655
"ENSG00000197054",0.205071543111892,-0.49940529250087,1.62231468948303,0.202769339005617,0.259994427204655
"ENSG00000116106",0.236585866908925,0.574593525553111,1.62049370556844,0.20302296112741,0.260298246235216
"ENSG00000274180",0.118662522874294,3.08558893070855,1.61928425061031,0.203191617493994,0.260493088667056
"ENSG00000108423",0.123877861961527,1.78366105823332,1.61803186703793,0.203366434131943,0.2606957959627
"ENSG00000204524",-0.151540383832455,0.0950463759051059,1.61672252887411,0.203549390388032,0.260908903304669
