,Data,N,Out,DEA,FDR,logFC,#DEGs,#DEGs_Mean,Precision,Precision_Mean
2498,LIHC,15,None,edgeR QLF,0.5,post,2979.5,2939.14,0.7777728866251672,0.7782324010720919
2499,LIHC,15,None,edgeR LRT,0.0001,0,1306.5,1358.64,0.9889810924369749,0.9859166802638242
2500,LIHC,15,None,edgeR LRT,0.0001,1,252.0,260.52,0.9786016820037784,0.9662701427585643
2501,LIHC,15,None,edgeR LRT,0.0001,post,1145.0,1175.7,0.892430725748349,0.8879725217399868
2502,LIHC,15,None,edgeR LRT,0.001,0,2113.0,2136.6,0.9876655479976576,0.9845267143777363
2503,LIHC,15,None,edgeR LRT,0.001,1,354.0,372.38,0.9692227544586074,0.9583197666088675
2504,LIHC,15,None,edgeR LRT,0.001,post,1647.0,1631.7,0.864514425034218,0.8590742915337026
2505,LIHC,15,None,edgeR LRT,0.01,0,3528.0,3565.08,0.98160593984647,0.9800908298659412
2506,LIHC,15,None,edgeR LRT,0.01,1,559.5,576.82,0.9521118204024074,0.943106513359587
2507,LIHC,15,None,edgeR LRT,0.01,post,2216.5,2219.62,0.8307216308131931,0.8267291348313968
2508,LIHC,15,None,edgeR LRT,0.05,0,5404.0,5359.18,0.9744721857834262,0.9734018376867928
2509,LIHC,15,None,edgeR LRT,0.05,1,835.5,838.96,0.9320636625678783,0.9263691332874427
2510,LIHC,15,None,edgeR LRT,0.05,post,2686.5,2656.98,0.7987133960291304,0.8012213396333879
2511,LIHC,15,None,edgeR LRT,0.1,0,6543.5,6514.2,0.9680868388166785,0.967574122307948
2512,LIHC,15,None,edgeR LRT,0.1,1,1012.0,1010.52,0.9274703575183758,0.9189960394186465
2513,LIHC,15,None,edgeR LRT,0.1,post,2832.0,2807.46,0.7891251578931349,0.7915173704394566
2514,LIHC,15,None,edgeR LRT,0.2,0,8060.5,8045.22,0.9620909329735128,0.9609308232677022
2515,LIHC,15,None,edgeR LRT,0.2,1,1248.0,1248.02,0.9122371992580384,0.9027468195506659
2516,LIHC,15,None,edgeR LRT,0.2,post,2942.0,2904.76,0.7843035343035343,0.7848988203230545
2517,LIHC,15,None,edgeR LRT,0.5,0,11180.0,11128.18,0.9467421590659062,0.9471282673539665
2518,LIHC,15,None,edgeR LRT,0.5,1,1756.5,1740.34,0.8661955653037161,0.8645830457992522
2519,LIHC,15,None,edgeR LRT,0.5,post,2990.5,2951.1,0.7811637817938952,0.7813455171172606
2520,LUAD,3,None,DESeq2,0.0001,0,685.5,742.98,0.9720626037728299,0.965719634308661
2521,LUAD,3,None,DESeq2,0.0001,1,166.5,216.22,0.9250732733785917,0.8964791871617291
2522,LUAD,3,None,DESeq2,0.0001,post,685.5,742.98,0.9633360376341807,0.9541468611195607
2523,LUAD,3,None,DESeq2,0.001,0,1020.5,1092.56,0.9755621358755837,0.9678509570077337
2524,LUAD,3,None,DESeq2,0.001,1,259.5,313.28,0.9247115968427444,0.8960083683215632
2525,LUAD,3,None,DESeq2,0.001,post,1020.5,1092.56,0.9461089779050471,0.9362368963440393
2526,LUAD,3,None,DESeq2,0.01,0,1583.0,1748.2,0.9715139357933087,0.9660186778087433
2527,LUAD,3,None,DESeq2,0.01,1,430.0,482.68,0.9090909090909091,0.8917497878914662
2528,LUAD,3,None,DESeq2,0.01,post,1583.0,1748.2,0.8971904419400474,0.8843599005331443
2529,LUAD,3,None,DESeq2,0.05,0,2511.5,2681.54,0.9642610490042276,0.9615003390734718
2530,LUAD,3,None,DESeq2,0.05,1,643.5,688.78,0.9035599445395008,0.8880393897826627
2531,LUAD,3,None,DESeq2,0.05,post,2509.5,2675.0,0.8062554049263027,0.8002505752416924
2532,LUAD,3,None,DESeq2,0.1,0,3348.0,3394.9,0.9627784822736426,0.9588588895619965
2533,LUAD,3,None,DESeq2,0.1,1,781.0,823.28,0.893713783986772,0.882598009347517
2534,LUAD,3,None,DESeq2,0.1,post,3240.5,3336.04,0.7445987357606918,0.7407144293148532
2535,LUAD,3,None,DESeq2,0.2,0,4599.0,4522.92,0.9581793068266948,0.9561192517989583
2536,LUAD,3,None,DESeq2,0.2,1,951.0,996.18,0.8847661966281146,0.8765825153222919
2537,LUAD,3,None,DESeq2,0.2,post,4143.5,4178.02,0.6795468497125956,0.6762166798265297
2538,LUAD,3,None,DESeq2,0.5,0,8247.0,7915.66,0.958000652815433,0.954038737560113
2539,LUAD,3,None,DESeq2,0.5,1,1275.5,1346.64,0.8626925735729805,0.858205854132834
2540,LUAD,3,None,DESeq2,0.5,post,5208.0,5316.1,0.6109107362866926,0.606824131431385
2541,LUAD,3,None,edgeR QLF,0.0001,0,0.0,0.04,0.5,0.5
2542,LUAD,3,None,edgeR QLF,0.0001,1,0.0,0.0,,
2543,LUAD,3,None,edgeR QLF,0.0001,post,0.0,0.04,0.5,0.5
2544,LUAD,3,None,edgeR QLF,0.001,0,0.0,0.32,0.75,0.75
2545,LUAD,3,None,edgeR QLF,0.001,1,0.0,0.24,0.9166666666666666,0.9166666666666666
2546,LUAD,3,None,edgeR QLF,0.001,post,0.0,0.32,0.75,0.75
2547,LUAD,3,None,edgeR QLF,0.01,0,0.0,15.88,0.9582309582309583,0.8777950672018469
2548,LUAD,3,None,edgeR QLF,0.01,1,0.0,4.48,0.9597288676236044,0.914891701394248
2549,LUAD,3,None,edgeR QLF,0.01,post,0.0,15.88,0.9552279552279552,0.8757622651690449
2550,LUAD,3,None,edgeR QLF,0.05,0,7.0,358.04,0.9634173903758543,0.9586396144782109
2551,LUAD,3,None,edgeR QLF,0.05,1,0.0,132.32,0.9386590584878745,0.9258430394430385
2552,LUAD,3,None,edgeR QLF,0.05,post,7.0,358.04,0.938695034999451,0.9205348467141646
2553,LUAD,3,None,edgeR QLF,0.1,0,822.0,972.98,0.9564178861196512,0.9531526473832067
2554,LUAD,3,None,edgeR QLF,0.1,1,77.5,299.84,0.9234042553191489,0.9152879375636783
2555,LUAD,3,None,edgeR QLF,0.1,post,822.0,965.34,0.8656023624616589,0.8515785042571129
2556,LUAD,3,None,edgeR QLF,0.2,0,2164.5,2467.42,0.9481268011527377,0.9442456977836359
2557,LUAD,3,None,edgeR QLF,0.2,1,588.0,671.12,0.9126092384519351,0.8957044910147934
2558,LUAD,3,None,edgeR QLF,0.2,post,2136.5,2309.08,0.7402422611036339,0.746145089287421
2559,LUAD,3,None,edgeR QLF,0.5,0,7944.0,7425.08,0.927250860242065,0.9255600931282071
2560,LUAD,3,None,edgeR QLF,0.5,1,1807.0,1894.6,0.8284809184451929,0.8173019595701867
2561,LUAD,3,None,edgeR QLF,0.5,post,4933.5,4803.22,0.5979674245417336,0.6024298072485273
2562,LUAD,3,None,edgeR LRT,0.0001,0,329.5,387.92,0.9644151833665797,0.9568778272742925
2563,LUAD,3,None,edgeR LRT,0.0001,1,122.5,176.46,0.9246963562753037,0.8884837174746326
2564,LUAD,3,None,edgeR LRT,0.0001,post,329.5,387.92,0.9621350889980053,0.9516125125277978
2565,LUAD,3,None,edgeR LRT,0.001,0,570.0,640.58,0.9704311133283445,0.9646874844978945
2566,LUAD,3,None,edgeR LRT,0.001,1,228.0,292.18,0.9198214285714286,0.8894148787778904
2567,LUAD,3,None,edgeR LRT,0.001,post,570.0,640.58,0.9582377278452043,0.9480024855285221
2568,LUAD,3,None,edgeR LRT,0.01,0,1065.0,1173.92,0.9732396518600455,0.9683435720234157
2569,LUAD,3,None,edgeR LRT,0.01,1,476.5,529.22,0.9063046563046563,0.8876338097197352
2570,LUAD,3,None,edgeR LRT,0.01,post,1065.0,1173.92,0.9285722892582498,0.9150142187149011
2571,LUAD,3,None,edgeR LRT,0.05,0,1782.0,1969.0,0.9710849126645251,0.9667221022575658
2572,LUAD,3,None,edgeR LRT,0.05,1,866.5,893.88,0.8832596172845135,0.8760969778735368
2573,LUAD,3,None,edgeR LRT,0.05,post,1782.0,1968.48,0.8542086840060041,0.8449267986636605
2574,LUAD,3,None,edgeR LRT,0.1,0,2421.5,2604.68,0.9677616296418071,0.9639017616799183
2575,LUAD,3,None,edgeR LRT,0.1,1,1148.0,1164.46,0.8735778295230031,0.8632508486212112
2576,LUAD,3,None,edgeR LRT,0.1,post,2421.5,2587.28,0.7938765595730618,0.786923556240105
2577,LUAD,3,None,edgeR LRT,0.2,0,3503.0,3648.14,0.9653954313403132,0.961230025829688
2578,LUAD,3,None,edgeR LRT,0.2,1,1557.0,1576.0,0.8512874528917309,0.8394202225240204
2579,LUAD,3,None,edgeR LRT,0.2,post,3277.5,3488.72,0.7128362816985572,0.7115545705533806
2580,LUAD,3,None,edgeR LRT,0.5,0,7060.5,6908.8,0.959617712454752,0.9564986848019329
2581,LUAD,3,None,edgeR LRT,0.5,1,2606.0,2723.4,0.7814224709899291,0.7570733760370156
2582,LUAD,3,None,edgeR LRT,0.5,post,5031.0,5047.16,0.6086269007770082,0.6137847289879117
2583,LUAD,4,None,DESeq2,0.0001,0,988.0,976.86,0.9821885440013531,0.9794082714525458
2584,LUAD,4,None,DESeq2,0.0001,1,215.0,249.58,0.9456971188488699,0.9235109977575727
2585,LUAD,4,None,DESeq2,0.0001,post,988.0,976.86,0.9650734094255689,0.9590485075646579
2586,LUAD,4,None,DESeq2,0.001,0,1439.0,1417.7,0.9802199668909681,0.9785243653356038
2587,LUAD,4,None,DESeq2,0.001,1,340.5,361.58,0.940911519036519,0.927112137791657
2588,LUAD,4,None,DESeq2,0.001,post,1439.0,1417.34,0.9386437308003995,0.930207177322644
2589,LUAD,4,None,DESeq2,0.01,0,2223.5,2245.6,0.9775077972046291,0.9765472443576455
2590,LUAD,4,None,DESeq2,0.01,1,572.5,552.74,0.9334756728778468,0.9238108987452166
2591,LUAD,4,None,DESeq2,0.01,post,2218.5,2227.78,0.8688046673151024,0.862723880930385
2592,LUAD,4,None,DESeq2,0.05,0,3371.0,3415.88,0.9721281272709181,0.9701182537182313
2593,LUAD,4,None,DESeq2,0.05,1,832.0,780.92,0.9241086796164248,0.9180510414912668
2594,LUAD,4,None,DESeq2,0.05,post,3272.5,3245.42,0.7786208771916902,0.777652806491629
2595,LUAD,4,None,DESeq2,0.1,0,4279.5,4302.64,0.9680587954554756,0.9657640369513597
2596,LUAD,4,None,DESeq2,0.1,1,977.5,920.84,0.9130592795505807,0.9114533215288424
2597,LUAD,4,None,DESeq2,0.1,post,3959.0,3850.0,0.7308385111970263,0.7319028613148815
2598,LUAD,4,None,DESeq2,0.2,0,5782.0,5691.9,0.9633060056917114,0.9610551207978345
2599,LUAD,4,None,DESeq2,0.2,1,1161.5,1101.76,0.9046808961871147,0.9031960442529975
2600,LUAD,4,None,DESeq2,0.2,post,4653.5,4523.98,0.6885798752491419,0.6864337499377474
2601,LUAD,4,None,DESeq2,0.5,0,9643.5,9393.98,0.9546461636421522,0.9541361384480234
2602,LUAD,4,None,DESeq2,0.5,1,1530.0,1451.7,0.893397911902811,0.8844559099597763
2603,LUAD,4,None,DESeq2,0.5,post,5176.0,5157.2,0.649881904940899,0.6491387481933448
2604,LUAD,4,None,edgeR QLF,0.0001,0,0.0,0.0,,
2605,LUAD,4,None,edgeR QLF,0.0001,1,0.0,0.0,,
2606,LUAD,4,None,edgeR QLF,0.0001,post,0.0,0.0,,
2607,LUAD,4,None,edgeR QLF,0.001,0,0.0,0.64,0.95,0.95
2608,LUAD,4,None,edgeR QLF,0.001,1,0.0,0.1,1.0,1.0
2609,LUAD,4,None,edgeR QLF,0.001,post,0.0,0.64,0.95,0.95
2610,LUAD,4,None,edgeR QLF,0.01,0,0.0,77.66,0.9776160990712075,0.9446198302023908
2611,LUAD,4,None,edgeR QLF,0.01,1,0.0,20.72,0.9890658142383413,0.9841208914301752
2612,LUAD,4,None,edgeR QLF,0.01,post,0.0,77.66,0.9665045229561358,0.9396751631905368
2613,LUAD,4,None,edgeR QLF,0.05,0,715.5,887.22,0.9677107527755842,0.9657055210831083
2614,LUAD,4,None,edgeR QLF,0.05,1,90.0,227.26,0.9614325068870524,0.9579467071393439
2615,LUAD,4,None,edgeR QLF,0.05,post,715.5,881.62,0.9116900531583736,0.8958843993878897
2616,LUAD,4,None,edgeR QLF,0.1,0,1754.0,1971.14,0.9615773115773116,0.9604439771869582
2617,LUAD,4,None,edgeR QLF,0.1,1,395.0,504.3,0.9446949298421548,0.9369434302082
2618,LUAD,4,None,edgeR QLF,0.1,post,1754.0,1881.68,0.8304368059205933,0.820391465655877
2619,LUAD,4,None,edgeR QLF,0.2,0,3707.0,3799.16,0.9507222490256044,0.9486340779467537
2620,LUAD,4,None,edgeR QLF,0.2,1,1051.0,1017.68,0.9199716892302556,0.9085381689366617
2621,LUAD,4,None,edgeR QLF,0.2,post,3352.0,3199.66,0.7075960837967981,0.7265059989364705
2622,LUAD,4,None,edgeR QLF,0.5,0,9121.5,8692.24,0.9273213098858089,0.9281550197834241
2623,LUAD,4,None,edgeR QLF,0.5,1,2401.0,2232.08,0.8271589923334819,0.8277559979482458
2624,LUAD,4,None,edgeR QLF,0.5,post,5043.5,4882.68,0.6354597578566832,0.6332487610180959
2625,LUAD,4,None,edgeR LRT,0.0001,0,515.5,543.54,0.9841229838709677,0.9783355558235217
2626,LUAD,4,None,edgeR LRT,0.0001,1,179.0,207.32,0.9524151811385855,0.9243344581459876
2627,LUAD,4,None,edgeR LRT,0.0001,post,515.5,543.54,0.9790561964514606,0.9724032465641248
2628,LUAD,4,None,edgeR LRT,0.001,0,853.5,881.64,0.9827662365575459,0.9808786216036564
2629,LUAD,4,None,edgeR LRT,0.001,1,324.0,346.62,0.9432346192593954,0.9244680065188159
2630,LUAD,4,None,edgeR LRT,0.001,post,853.5,881.64,0.9643008849557522,0.9595166424608905
2631,LUAD,4,None,edgeR LRT,0.01,0,1516.5,1554.7,0.9821706773950547,0.9807046955055457
2632,LUAD,4,None,edgeR LRT,0.01,1,656.0,630.04,0.9333697199954872,0.9214170039491085
2633,LUAD,4,None,edgeR LRT,0.01,post,1516.5,1554.28,0.9204834137677389,0.9111124162889276
2634,LUAD,4,None,edgeR LRT,0.05,0,2483.0,2551.2,0.9775782146690182,0.9766840952000334
2635,LUAD,4,None,edgeR LRT,0.05,1,1092.0,1021.32,0.9064457236627048,0.905846445825305
2636,LUAD,4,None,edgeR LRT,0.05,post,2478.0,2516.2,0.8236189867228781,0.8244361718519946
2637,LUAD,4,None,edgeR LRT,0.1,0,3307.5,3325.62,0.974486830787828,0.9730676496702063
2638,LUAD,4,None,edgeR LRT,0.1,1,1381.0,1298.06,0.8932676261994159,0.8907731523299093
2639,LUAD,4,None,edgeR LRT,0.1,post,3241.0,3165.32,0.7593595997285747,0.7713400284671377
2640,LUAD,4,None,edgeR LRT,0.2,0,4578.5,4582.88,0.9701732261541247,0.9679881753289952
2641,LUAD,4,None,edgeR LRT,0.2,1,1816.5,1725.24,0.8749587517798889,0.8649061922519411
2642,LUAD,4,None,edgeR LRT,0.2,post,4146.0,3984.96,0.7046143723808858,0.7109107043752467
2643,LUAD,4,None,edgeR LRT,0.5,0,8346.5,8209.62,0.9589576171945531,0.9590920113546569
2644,LUAD,4,None,edgeR LRT,0.5,1,2917.5,2814.62,0.7945746423545101,0.7900591640977492
2645,LUAD,4,None,edgeR LRT,0.5,post,5105.5,5013.6,0.6565219454766462,0.6531127775658127
2646,LUAD,5,None,DESeq2,0.0001,0,1242.0,1217.22,0.9858615598955232,0.9837693366477847
2647,LUAD,5,None,DESeq2,0.0001,1,286.0,296.78,0.9591476091476092,0.9512710237689821
2648,LUAD,5,None,DESeq2,0.0001,post,1242.0,1215.16,0.9552405756452635,0.9517083728270017
2649,LUAD,5,None,DESeq2,0.001,0,1790.5,1750.38,0.9848700057810894,0.9818789961610781
2650,LUAD,5,None,DESeq2,0.001,1,430.5,424.54,0.952344624148103,0.9488755609393322
2651,LUAD,5,None,DESeq2,0.001,post,1790.5,1738.82,0.9228894335511983,0.9160595828727903
2652,LUAD,5,None,DESeq2,0.01,0,2738.5,2737.84,0.9798792666030912,0.9781044440062605
2653,LUAD,5,None,DESeq2,0.01,1,649.5,630.08,0.9424709882657138,0.9410820138759461
2654,LUAD,5,None,DESeq2,0.01,post,2716.0,2641.92,0.84583876883745,0.8453315327694224
2655,LUAD,5,None,DESeq2,0.05,0,4032.5,4100.64,0.9733286423939786,0.9713253458021351
2656,LUAD,5,None,DESeq2,0.05,1,877.0,866.08,0.9336349337614114,0.9308786805348356
2657,LUAD,5,None,DESeq2,0.05,post,3850.5,3630.22,0.7760205496429617,0.7699191054799828
2658,LUAD,5,None,DESeq2,0.1,0,5118.5,5092.12,0.9677860186059897,0.9669494709087464
2659,LUAD,5,None,DESeq2,0.1,1,1028.0,1013.18,0.9267599866191415,0.9219457138334998
2660,LUAD,5,None,DESeq2,0.1,post,4368.0,4154.92,0.7317507908122474,0.732375558515577
2661,LUAD,5,None,DESeq2,0.2,0,6698.0,6594.48,0.9626227178846885,0.9608477345872221
2662,LUAD,5,None,DESeq2,0.2,1,1233.5,1196.9,0.9255858720427648,0.9139025014137744
2663,LUAD,5,None,DESeq2,0.2,post,4855.0,4666.24,0.7011632773291576,0.6978805401734438
2664,LUAD,5,None,DESeq2,0.5,0,10677.5,10387.48,0.9518770875026803,0.9523760318502277
2665,LUAD,5,None,DESeq2,0.5,1,1604.0,1550.82,0.9006916392274008,0.8960724100718592
2666,LUAD,5,None,DESeq2,0.5,post,5250.5,5014.08,0.6773906779130816,0.6777341759488177
2667,LUAD,5,None,edgeR QLF,0.0001,0,0.0,0.0,,
2668,LUAD,5,None,edgeR QLF,0.0001,1,0.0,0.0,,
2669,LUAD,5,None,edgeR QLF,0.0001,post,0.0,0.0,,
2670,LUAD,5,None,edgeR QLF,0.001,0,0.0,7.8,0.9857142857142858,0.8256699668793734
2671,LUAD,5,None,edgeR QLF,0.001,1,0.0,1.8,1.0,1.0
2672,LUAD,5,None,edgeR QLF,0.001,post,0.0,7.8,0.9857142857142858,0.8256699668793734
2673,LUAD,5,None,edgeR QLF,0.01,0,172.5,311.4,0.9745664739884393,0.978050478960426
2674,LUAD,5,None,edgeR QLF,0.01,1,3.0,79.4,0.9927679158448389,0.9820453304765656
2675,LUAD,5,None,edgeR QLF,0.01,post,172.5,311.28,0.9549114331723028,0.9580086638854831
2676,LUAD,5,None,edgeR QLF,0.05,0,1731.5,1704.36,0.9684441055053394,0.9679450549632717
2677,LUAD,5,None,edgeR QLF,0.05,1,412.5,424.0,0.9582309582309583,0.9569841036982262
2678,LUAD,5,None,edgeR QLF,0.05,post,1713.0,1613.0,0.8689087340166477,0.8545956976881598
2679,LUAD,5,None,edgeR QLF,0.1,0,2850.5,2979.62,0.9600892616950084,0.9581497412606609
2680,LUAD,5,None,edgeR QLF,0.1,1,858.0,764.28,0.9427849465752514,0.9378200172045069
2681,LUAD,5,None,edgeR QLF,0.1,post,2767.5,2581.42,0.7701960184487953,0.7860777262351607
2682,LUAD,5,None,edgeR QLF,0.2,0,5117.0,4988.34,0.944993377755997,0.9458157450774384
2683,LUAD,5,None,edgeR QLF,0.2,1,1411.5,1287.46,0.9079445145018915,0.9065742094917109
2684,LUAD,5,None,edgeR QLF,0.2,post,4011.0,3690.44,0.7109910863129503,0.7174476354165114
2685,LUAD,5,None,edgeR QLF,0.5,0,10255.5,9753.94,0.9235350682887418,0.9257982125779334
2686,LUAD,5,None,edgeR QLF,0.5,1,2662.0,2458.78,0.8259837284194498,0.8311731503751717
2687,LUAD,5,None,edgeR QLF,0.5,post,5065.5,4853.64,0.6588089560574126,0.6561336747907565
2688,LUAD,5,None,edgeR LRT,0.0001,0,725.5,734.94,0.987483689127825,0.984940834490465
2689,LUAD,5,None,edgeR LRT,0.0001,1,237.5,258.12,0.9580016595088948,0.9483389270159757
2690,LUAD,5,None,edgeR LRT,0.0001,post,725.5,734.94,0.9733615431573786,0.972092825140733
2691,LUAD,5,None,edgeR LRT,0.001,0,1175.5,1160.06,0.988322193367108,0.9854856168506688
2692,LUAD,5,None,edgeR LRT,0.001,1,447.5,420.62,0.9494284200166553,0.9473858568252855
2693,LUAD,5,None,edgeR LRT,0.001,post,1175.5,1159.9,0.9531108778681594,0.9478939540804743
2694,LUAD,5,None,edgeR LRT,0.01,0,1960.5,1987.82,0.9858583289069782,0.9830529936890408
2695,LUAD,5,None,edgeR LRT,0.01,1,769.5,721.64,0.9429347826086956,0.9368734677739431
2696,LUAD,5,None,edgeR LRT,0.01,post,1960.5,1968.76,0.8851493280170677,0.8843552614450104
2697,LUAD,5,None,edgeR LRT,0.05,0,3152.5,3184.7,0.981904526810693,0.9783287838969403
2698,LUAD,5,None,edgeR LRT,0.05,1,1183.5,1133.26,0.9213858176524389,0.9168628596187881
2699,LUAD,5,None,edgeR LRT,0.05,post,3112.5,2978.64,0.794133423371304,0.8047793149521253
2700,LUAD,5,None,edgeR LRT,0.1,0,4106.0,4100.3,0.9754783641710532,0.9737376771408144
2701,LUAD,5,None,edgeR LRT,0.1,1,1485.0,1422.74,0.9125166403516919,0.902044924687782
2702,LUAD,5,None,edgeR LRT,0.1,post,3834.5,3586.3,0.7582137380186187,0.7598633540065588
2703,LUAD,5,None,edgeR LRT,0.2,0,5562.5,5512.2,0.968730572154486,0.968406483367341
2704,LUAD,5,None,edgeR LRT,0.2,1,1955.0,1848.84,0.8812934143592909,0.8764767911668528
2705,LUAD,5,None,edgeR LRT,0.2,post,4475.5,4241.46,0.7126231752717476,0.7171541634105162
2706,LUAD,5,None,edgeR LRT,0.5,0,9603.0,9336.7,0.9561746750745302,0.9565863138716167
2707,LUAD,5,None,edgeR LRT,0.5,1,3029.5,2895.74,0.8081063413754184,0.8061642422097153
2708,LUAD,5,None,edgeR LRT,0.5,post,5173.5,4927.88,0.6810287324335274,0.6803951192175927
2709,LUAD,6,None,DESeq2,0.0001,0,1469.5,1523.52,0.9878775855517699,0.9861701144505848
2710,LUAD,6,None,DESeq2,0.0001,1,388.0,353.64,0.9649650263836054,0.953230047387511
2711,LUAD,6,None,DESeq2,0.0001,post,1469.5,1507.02,0.9499878779114279,0.93883520305756
2712,LUAD,6,None,DESeq2,0.001,0,2038.0,2161.68,0.9851110895597519,0.9838961885744729
2713,LUAD,6,None,DESeq2,0.001,1,538.0,492.56,0.9603625377643504,0.9508239193419591
2714,LUAD,6,None,DESeq2,0.001,post,2018.0,2097.56,0.902023444579405,0.9001524323167566
2715,LUAD,6,None,DESeq2,0.01,0,3263.0,3325.18,0.9823789180539021,0.9790437808217826
2716,LUAD,6,None,DESeq2,0.01,1,766.5,718.4,0.9509658557834071,0.9448376853805642
2717,LUAD,6,None,DESeq2,0.01,post,3054.5,3027.98,0.8337388803789462,0.8325245114524904
2718,LUAD,6,None,DESeq2,0.05,0,4917.5,4875.22,0.9728686062584919,0.9711867970025048
2719,LUAD,6,None,DESeq2,0.05,1,1018.5,971.76,0.9393939886148172,0.9362145239358035
2720,LUAD,6,None,DESeq2,0.05,post,3950.0,3932.2,0.7743341495557963,0.7662583797875133
2721,LUAD,6,None,DESeq2,0.1,0,6114.5,5975.22,0.9679182539202313,0.9657790874768942
2722,LUAD,6,None,DESeq2,0.1,1,1174.5,1122.02,0.9323172413793104,0.9292357232921197
2723,LUAD,6,None,DESeq2,0.1,post,4338.5,4360.14,0.7441517759438923,0.7374155427580581
2724,LUAD,6,None,DESeq2,0.2,0,7854.5,7582.18,0.959727094672719,0.9583496860672851
2725,LUAD,6,None,DESeq2,0.2,1,1346.5,1316.74,0.9282628799019417,0.9212508100472618
2726,LUAD,6,None,DESeq2,0.2,post,4686.0,4715.16,0.7188859339874778,0.7156350964078113
2727,LUAD,6,None,DESeq2,0.5,0,11733.5,11348.28,0.950769784726887,0.9496153887719956
2728,LUAD,6,None,DESeq2,0.5,1,1690.5,1680.64,0.9124565313025104,0.9042427306094273
2729,LUAD,6,None,DESeq2,0.5,post,4847.5,4878.24,0.7069292959405912,0.7065430765006542
2730,LUAD,6,None,edgeR QLF,0.0001,0,0.0,1.36,1.0,1.0
2731,LUAD,6,None,edgeR QLF,0.0001,1,0.0,0.2,1.0,1.0
2732,LUAD,6,None,edgeR QLF,0.0001,post,0.0,1.36,1.0,1.0
2733,LUAD,6,None,edgeR QLF,0.001,0,0.0,56.14,0.9851896936498276,0.9772230377888148
2734,LUAD,6,None,edgeR QLF,0.001,1,0.0,15.2,1.0,0.993995784569305
2735,LUAD,6,None,edgeR QLF,0.001,post,0.0,56.14,0.9843897377853235,0.972366378807395
2736,LUAD,6,None,edgeR QLF,0.01,0,553.5,719.54,0.9753520255249444,0.9722114392189386
2737,LUAD,6,None,edgeR QLF,0.01,1,58.0,166.3,0.9848909952606635,0.957736300875468
2738,LUAD,6,None,edgeR QLF,0.01,post,552.5,705.44,0.9394992039368939,0.9278805268193383
2739,LUAD,6,None,edgeR QLF,0.05,0,2408.0,2539.5,0.9657865182412594,0.9645829922907041
2740,LUAD,6,None,edgeR QLF,0.05,1,650.0,629.94,0.9625823775156237,0.953505383841565
2741,LUAD,6,None,edgeR QLF,0.05,post,2244.5,2237.72,0.8191014006062076,0.8267746236524343
2742,LUAD,6,None,edgeR QLF,0.1,0,3902.5,3975.34,0.9575116136722783,0.9562694362190924
2743,LUAD,6,None,edgeR QLF,0.1,1,1108.0,1018.98,0.9438773654468682,0.936027586431102
2744,LUAD,6,None,edgeR QLF,0.1,post,3275.5,3140.42,0.7652591641910099,0.7699271432513878
2745,LUAD,6,None,edgeR QLF,0.2,0,6351.5,6081.36,0.9460612717859073,0.9439898109920432
2746,LUAD,6,None,edgeR QLF,0.2,1,1597.0,1545.26,0.9161586540121711,0.9075623738198835
2747,LUAD,6,None,edgeR QLF,0.2,post,4080.0,4035.18,0.7238408771265641,0.7185296841689663
2748,LUAD,6,None,edgeR QLF,0.5,0,11039.0,10708.44,0.9235209759564817,0.923594240096586
2749,LUAD,6,None,edgeR QLF,0.5,1,2626.5,2678.26,0.8441351144667811,0.8373389953898404
2750,LUAD,6,None,edgeR QLF,0.5,post,4774.5,4799.3,0.6809606890626406,0.6806585862875093
2751,LUAD,6,None,edgeR LRT,0.0001,0,956.5,974.02,0.9901771457085828,0.9874510693550944
2752,LUAD,6,None,edgeR LRT,0.0001,1,321.5,319.2,0.9646200893907316,0.9530435523725238
2753,LUAD,6,None,edgeR LRT,0.0001,post,956.5,973.38,0.9744020359743986,0.9643640997623659
2754,LUAD,6,None,edgeR LRT,0.001,0,1416.0,1489.18,0.9894068684875763,0.9875734874692498
2755,LUAD,6,None,edgeR LRT,0.001,1,557.5,503.54,0.9614909988385598,0.9501060807856859
2756,LUAD,6,None,edgeR LRT,0.001,post,1416.0,1479.64,0.9449158956732353,0.9347503970659048
2757,LUAD,6,None,edgeR LRT,0.01,0,2423.0,2472.12,0.985594336384896,0.9850115642061168
2758,LUAD,6,None,edgeR LRT,0.01,1,911.0,837.8,0.9462779855835975,0.9401077234151
2759,LUAD,6,None,edgeR LRT,0.01,post,2376.5,2374.16,0.8622849819591717,0.8682988848934617
2760,LUAD,6,None,edgeR LRT,0.05,0,3865.5,3869.7,0.9803297185482354,0.9787352027493729
2761,LUAD,6,None,edgeR LRT,0.05,1,1339.5,1277.5,0.925918094215284,0.9208964139037091
2762,LUAD,6,None,edgeR LRT,0.05,post,3486.0,3370.98,0.7961674044611695,0.7949821339465377
2763,LUAD,6,None,edgeR LRT,0.1,0,4908.5,4892.5,0.9760534887652964,0.9737417185255347
2764,LUAD,6,None,edgeR LRT,0.1,1,1610.5,1572.54,0.914996512970606,0.9088308028790619
2765,LUAD,6,None,edgeR LRT,0.1,post,3941.0,3894.64,0.7636354948614894,0.7593435224500246
2766,LUAD,6,None,edgeR LRT,0.2,0,6552.5,6441.96,0.968596486326839,0.9671274124695762
