,Data,N,Out,DEA,FDR,logFC,median_deg,median_deg_adj,median_mcc,median_mcc0,median_mcc0_adj,median_mcc_adj,median_prec,median_prec0,median_prec0_adj,median_prec_adj,median_rec,median_rec_adj,median_rep,median_rep_adj,id
340,BRCA,6,None,edgerqlf,0.05,0,1578.5,1578.5,0.17362697133839383,0.17141066265578733,0.17141066265578733,0.17362697133839383,0.9916026580210716,0.9912286665746405,0.9912286665746405,0.9916026580210716,0.11278601237588143,0.11278601237588143,0.2060006058753333,0.2060006058753333,3
341,BRCA,6,None,edgerqlf,0.05,1,1475.5,1475.5,0.4524520407894551,0.4487420872257136,0.4487420872257136,0.4524520407894551,0.7992896788060551,0.7982327879080271,0.7982327879080271,0.7992896788060551,0.33519553072625696,0.33519553072625696,0.2171436618256877,0.2171436618256877,3
342,BRCA,6,None,edgerqlf,0.1,0,3108.0,3108.0,0.22124401058959492,0.22124401058959492,0.22124401058959492,0.22124401058959492,0.9847347447249928,0.9847347447249928,0.9847347447249928,0.9847347447249928,0.20880027500859402,0.20880027500859402,0.29388224713402433,0.29388224713402433,3
343,BRCA,6,None,edgerqlf,0.1,1,2579.0,2579.0,0.5425575822870867,0.5425575822870867,0.5425575822870867,0.5425575822870867,0.728532773557448,0.728532773557448,0.728532773557448,0.728532773557448,0.5114525139664804,0.5114525139664804,0.313481550277002,0.313481550277002,3
344,BRCA,6,None,Wilcoxon rank-sum,0.001,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3
345,BRCA,6,None,Wilcoxon rank-sum,0.001,1,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3
346,BRCA,6,None,Wilcoxon rank-sum,0.01,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3
347,BRCA,6,None,Wilcoxon rank-sum,0.01,1,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3
348,BRCA,6,None,Wilcoxon rank-sum,0.05,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3
349,BRCA,6,None,Wilcoxon rank-sum,0.05,1,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,3
350,BRCA,6,None,Wilcoxon rank-sum,0.1,0,0.0,0.0,0.3014955613658474,0.0,0.0,0.3014955613658474,0.9583333333333334,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,3
351,BRCA,6,None,Wilcoxon rank-sum,0.1,1,0.0,0.0,0.5109410668124046,0.0,0.0,0.5109410668124046,0.5847983453981386,0.0,0.0,0.5847983453981386,0.0,0.0,0.0,0.0,3
352,BRCA,6,rPCA,DESeq2,0.001,0,1077.5,1740.0,0.17551984350719124,0.17551984350719124,0.2428981950881976,0.2428981950881976,0.962081962260279,0.962081962260279,0.9784366576819407,0.9784366576819407,0.08931101664895501,0.15232022670917464,0.21722560975609756,0.3381047911078209,3
353,BRCA,6,rPCA,DESeq2,0.001,1,1077.5,1719.0,0.42547328587085875,0.42547328587085875,0.5343249136637718,0.5343249136637718,0.8730897684181229,0.8730897684181229,0.8678232135481206,0.8678232135481206,0.2595150831688751,0.40597688187200454,0.21815068493150686,0.3509193368287899,3
354,BRCA,6,rPCA,DESeq2,0.01,0,1851.5,2933.0,0.18353752798198225,0.18353752798198225,0.2673369502315339,0.2673369502315339,0.959248642797196,0.959248642797196,0.9755223880597015,0.9755223880597015,0.137430123612314,0.22258089914179985,0.25096952908587256,0.3728796432045819,3
355,BRCA,6,rPCA,DESeq2,0.01,1,1807.5,2603.0,0.47182705857434104,0.47182705857434104,0.6049257797967468,0.6049257797967468,0.8057335224459452,0.8057335224459452,0.787168651555897,0.787168651555897,0.3831096196868009,0.5503355704697986,0.25533596837944667,0.39578559718641726,3
356,BRCA,6,rPCA,DESeq2,0.05,0,3025.0,4596.0,0.19431421298951135,0.19431421298951135,0.28691153939007014,0.28691153939007014,0.9558475324823341,0.9558475324823341,0.9692188308329023,0.9692188308329023,0.21366383652324075,0.3219887753633616,0.2814888196999717,0.4121087934463722,3
357,BRCA,6,rPCA,DESeq2,0.05,1,2773.5,3416.0,0.5278629527406362,0.5278629527406362,0.6430349886944691,0.6430349886944691,0.7242683928647633,0.7242683928647633,0.7173117154811716,0.7173117154811716,0.5223463687150838,0.6882681564245811,0.30185945423810673,0.4357729191932803,3
358,BRCA,6,rPCA,DESeq2,0.1,0,3948.5,5819.0,0.19782720465204268,0.19782720465204268,0.2944974194017221,0.2944974194017221,0.9560644184407556,0.9560644184407556,0.9648933297326492,0.9648933297326492,0.2635957373667927,0.3887246476452389,0.3034934497816594,0.43867491976157724,3
359,BRCA,6,rPCA,DESeq2,0.1,1,3407.0,3796.0,0.5446635597674503,0.5446635597674503,0.6495073748427262,0.6495073748427262,0.6704462830257458,0.6704462830257458,0.686033000232396,0.686033000232396,0.604608938547486,0.7486033519553073,0.3244397011739594,0.4544019435163432,3
360,BRCA,6,rPCA,edgeR LRT,0.001,0,627.5,1129.0,0.13356779261891522,0.13356779261891522,0.1963804187729665,0.1963804187729665,0.9791364138461729,0.9791364138461729,0.9886363636363636,0.9886363636363636,0.05402054551895147,0.09936238044633369,0.14748953974895398,0.2858189307082879,3
361,BRCA,6,rPCA,edgeR LRT,0.001,1,627.5,1107.0,0.33711162380099047,0.33711162380099047,0.4481303147634369,0.4481303147634369,0.9316390889029726,0.9316390889029726,0.9266503667481663,0.9266503667481663,0.16323653791936849,0.29151395545531433,0.14748953974895398,0.2868365058192809,3
362,BRCA,6,rPCA,edgeR LRT,0.01,0,1231.0,2114.0,0.15329253283912286,0.15329253283912286,0.22265409822860638,0.22265409822860638,0.9749173358526216,0.9749173358526216,0.9862527716186252,0.9862527716186252,0.09188252893472955,0.1647901740020471,0.19352543578797582,0.33754535304867206,3
363,BRCA,6,rPCA,edgeR LRT,0.01,1,1231.0,1940.0,0.4212994962071993,0.4212994962071993,0.5435311354329307,0.5435311354329307,0.8619854739677659,0.8619854739677659,0.8350268977884041,0.8350268977884041,0.2709731543624161,0.44686800894854584,0.19426594167078595,0.34446177847113885,3
364,BRCA,6,rPCA,edgeR LRT,0.05,0,2194.5,3525.0,0.17251316858018328,0.17251316858018328,0.2580083661080654,0.2580083661080654,0.9683293568834128,0.9683293568834128,0.9798119469026548,0.9798119469026548,0.1527557922003166,0.2502518347963736,0.2303422756706753,0.38333584867692927,3
365,BRCA,6,rPCA,edgeR LRT,0.05,1,2152.5,2948.0,0.4700275555616212,0.4700275555616212,0.6071888312546668,0.6071888312546668,0.7636514205844491,0.7636514205844491,0.7476085356880059,0.7476085356880059,0.4182960893854749,0.5888268156424581,0.23672367236723674,0.3966307380932577,3
366,BRCA,6,rPCA,edgeR LRT,0.1,0,2902.0,4666.0,0.18068522371949208,0.18068522371949208,0.2672806338449367,0.2672806338449367,0.9694514326827577,0.9694514326827577,0.9781052631578947,0.9781052631578947,0.19353729804056377,0.3144723272602269,0.2529751172015867,0.4077918576435697,3
367,BRCA,6,rPCA,edgeR LRT,0.1,1,2791.5,3437.0,0.4981431113997,0.4981431113997,0.6248677899052882,0.6248677899052882,0.7123727996199974,0.7123727996199974,0.711731843575419,0.711731843575419,0.5135474860335196,0.6625698324022347,0.26628895184135976,0.42254219910731805,3
368,BRCA,6,rPCA,edgerqlf,0.001,0,0.0,0.0,,0.0,0.0,0.010283966450614277,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
369,BRCA,6,rPCA,edgerqlf,0.001,1,0.0,0.0,,0.0,0.0,0.02619089756783214,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
370,BRCA,6,rPCA,edgerqlf,0.01,0,0.0,197.0,0.026218704508074845,0.0,0.07002623136845226,0.09916730135632351,1.0,0.0,0.9968911917098445,0.998422936586978,0.0,0.015431855759389025,0.0,0.008902077151335312,3
371,BRCA,6,rPCA,edgerqlf,0.01,1,0.0,197.0,0.07822888470482448,0.0,0.20694929980806578,0.2756118818479265,1.0,0.0,0.9383490073145245,0.9687521772451753,0.0,0.053970917225950786,0.0,0.008968609865470852,3
372,BRCA,6,rPCA,edgerqlf,0.05,0,363.0,2065.0,0.12165700641170524,0.07749287008892902,0.2033213976800694,0.2033213976800694,0.9885496183206107,0.9782708635328226,0.9905977165883143,0.9905977165883143,0.025471290833213412,0.14771909627284502,0.0,0.2564102564102564,3
373,BRCA,6,rPCA,edgerqlf,0.05,1,363.0,1752.0,0.35372308270851804,0.2347825394460522,0.48206787429495773,0.48206787429495773,0.8473895582329317,0.7520008017231203,0.8124228712464007,0.8124228712464007,0.09399441340782122,0.391340782122905,0.0,0.2726922769985687,3
374,BRCA,6,rPCA,edgerqlf,0.1,0,1402.5,3630.0,0.15653490421031466,0.12386305831741928,0.2387350765892273,0.2387350765892273,0.9811776061776062,0.9752335647704515,0.9845899834892681,0.9845899834892681,0.09484358886215194,0.2477139910622207,0.004077471967380225,0.33698771838995445,3
375,BRCA,6,rPCA,edgerqlf,0.1,1,1387.5,2674.0,0.43136165932739917,0.37672834519380044,0.5627669296400541,0.5627669296400541,0.7659574468085106,0.7074806829240404,0.7405324334458193,0.7405324334458193,0.2888268156424581,0.5421787709497207,0.004077471967380225,0.35636989670437774,3
376,BRCA,6,rPCA,Wilcoxon rank-sum,0.001,0,,,,,,,,,,,,,,,3
377,BRCA,6,rPCA,Wilcoxon rank-sum,0.001,1,,,,,,,,,,,,,,,3
378,BRCA,6,rPCA,Wilcoxon rank-sum,0.01,0,,,,,,,,,,,,,,,3
379,BRCA,6,rPCA,Wilcoxon rank-sum,0.01,1,,,,,,,,,,,,,,,3
380,BRCA,6,rPCA,Wilcoxon rank-sum,0.05,0,,,,,,,,,,,,,,,3
381,BRCA,6,rPCA,Wilcoxon rank-sum,0.05,1,,,,,,,,,,,,,,,3
382,BRCA,6,rPCA,Wilcoxon rank-sum,0.1,0,,,,,,,,,,,,,,,3
383,BRCA,6,rPCA,Wilcoxon rank-sum,0.1,1,,,,,,,,,,,,,,,3
384,BRCA,7,ReBoost,DESeq2,0.001,0,2076.0,2602.5,0.26057368460982844,0.26057368460982844,0.29854913193252586,0.29854913193252586,0.9748155601902386,0.9748155601902386,0.9736971097456366,0.9736971097456366,0.17946333687566418,0.22706340772228126,0.32401656314699795,0.35529910974290707,4
385,BRCA,7,ReBoost,DESeq2,0.001,1,2003.0,2328.5,0.553541585030777,0.553541585030777,0.5738679886862088,0.5738679886862088,0.8334241833593962,0.8334241833593962,0.8125022172543213,0.8125022172543213,0.45094446010713274,0.5210036650690725,0.3372681281618887,0.370509855237451,4
386,BRCA,7,ReBoost,DESeq2,0.01,0,3398.0,4096.5,0.2855185810542307,0.2855185810542307,0.31060969815847006,0.31060969815847006,0.9694284279653367,0.9694284279653367,0.968898672604459,0.968898672604459,0.2604519329186678,0.31654987796236517,0.3586717028643374,0.3938102402735557,4
387,BRCA,7,ReBoost,DESeq2,0.01,1,2942.5,3266.5,0.6105216200908545,0.6105216200908545,0.6213585634666337,0.6213585634666337,0.7506956871924593,0.7506956871924593,0.7398037570463487,0.7398037570463487,0.6029082774049217,0.6712807606263982,0.38099441012062374,0.4162947015925521,4
388,BRCA,7,ReBoost,DESeq2,0.05,0,5234.0,6051.0,0.2988184437403305,0.2988184437403305,0.33203478761462857,0.33203478761462857,0.9646184197920449,0.9646184197920449,0.9642184527896147,0.9642184527896147,0.3645128795510145,0.4059217153547273,0.3961710452766909,0.43725494573428714,4
389,BRCA,7,ReBoost,DESeq2,0.05,1,3975.5,4075.5,0.6426795065190825,0.6426795065190825,0.6512189907940522,0.6512189907940522,0.6968056173021813,0.6968056173021813,0.671924247124567,0.671924247124567,0.7208100558659218,0.7705307262569832,0.4231717337715694,0.45491392192166813,4
390,BRCA,7,ReBoost,DESeq2,0.1,0,6470.5,7243.0,0.3049337094365082,0.3049337094365082,0.3304349165690767,0.3304349165690767,0.9613496534208353,0.9613496534208353,0.9610612573792686,0.9610612573792686,0.4287727741491921,0.47047095221725677,0.41899238854657483,0.46481133127486873,4
391,BRCA,7,ReBoost,DESeq2,0.1,1,4361.0,4438.0,0.6482065237399891,0.6482065237399891,0.6611048571362086,0.6611048571362086,0.6707779381502275,0.6707779381502275,0.6530483646746895,0.6530483646746895,0.7674581005586592,0.8065642458100559,0.44175365344467643,0.4703933150842818,4
392,BRCA,7,ReBoost,edgeR LRT,0.001,0,1304.0,1747.5,0.21057566103571324,0.21057566103571324,0.24602114781834572,0.24602114781834572,0.9869176903484489,0.9869176903484489,0.9872784822122401,0.9872784822122401,0.11432872830322352,0.15338292596528516,0.2762123197903014,0.31746490294185414,4
393,BRCA,7,ReBoost,edgeR LRT,0.001,1,1299.0,1684.0,0.47515934389825665,0.47515934389825665,0.5320665195666866,0.5320665195666866,0.8871204762479032,0.8871204762479032,0.8665137614678899,0.8665137614678899,0.31998872286439245,0.40950098674936564,0.2784503631961259,0.3226820959100095,4
394,BRCA,7,ReBoost,edgeR LRT,0.01,0,2402.5,2935.5,0.24280135543500164,0.24280135543500164,0.27369121119931816,0.27369121119931816,0.9829420045561961,0.9829420045561961,0.9822588496372535,0.9822588496372535,0.18313518620581057,0.22927328556806553,0.32424071991001124,0.36415787058283616,4
395,BRCA,7,ReBoost,edgeR LRT,0.01,1,2232.0,2655.0,0.5586766130864245,0.5586766130864245,0.5821777433380326,0.5821777433380326,0.7887953771293055,0.7887953771293055,0.7787599517786222,0.7787599517786222,0.48517897091722595,0.571868008948546,0.3354926696215479,0.37564718222751636,4
396,BRCA,7,ReBoost,edgeR LRT,0.05,0,3986.5,4680.0,0.2671506954238523,0.2671506954238523,0.2889142281167686,0.2889142281167686,0.9755450697713892,0.9755450697713892,0.9759051190960366,0.9759051190960366,0.2789969779824435,0.3288602676644121,0.36607678464307136,0.4085065645514223,4
397,BRCA,7,ReBoost,edgeR LRT,0.05,1,3217.0,3576.0,0.6086619925661154,0.6086619925661154,0.630457149407933,0.630457149407933,0.7230607111325744,0.7230607111325744,0.6979444797626615,0.6979444797626615,0.633659217877095,0.711173184357542,0.38372930165586755,0.4226524685382381,4
398,BRCA,7,ReBoost,edgeR LRT,0.1,0,5188.0,6008.0,0.2756618348002659,0.2756618348002659,0.3029784997886875,0.3029784997886875,0.973173532556916,0.973173532556916,0.973173532556916,0.973173532556916,0.34396699896871774,0.39343416981780677,0.38805260655997464,0.4347007339469108,4
399,BRCA,7,ReBoost,edgeR LRT,0.1,1,3908.5,3986.0,0.6288380192570293,0.6288380192570293,0.6431477986480123,0.6431477986480123,0.6936052647395288,0.6936052647395288,0.6720382064418762,0.6720382064418762,0.7054469273743017,0.7575418994413408,0.4088145896656535,0.4456802098883645,4
400,BRCA,7,ReBoost,edgerqlf,0.001,0,1.0,5.0,0.02172726815178018,0.005937134244295241,0.012596242746461086,0.04868326428967928,1.0,1.0,0.997229916897507,1.0,8.855827134254339e-05,0.000442791356712717,0.0,0.0,4
401,BRCA,7,ReBoost,edgerqlf,0.001,1,1.0,5.0,0.054972730047686574,0.015120515570090854,0.032079733544094276,0.12190851990701414,1.0,0.981475366530181,0.9596156694312796,0.9892678114334471,0.000281928390188892,0.00140964195094446,0.0,0.0,4
402,BRCA,7,ReBoost,edgerqlf,0.01,0,527.5,1062.5,0.1195190130078328,0.11368263060815487,0.16749423352739756,0.16809237204995597,0.9961586133627135,0.9960795032110388,0.9960249858035207,0.9960249858035207,0.04109912605306669,0.08337926147547436,0.10426929392446634,0.19179274990237377,4
403,BRCA,7,ReBoost,edgerqlf,0.01,1,524.0,1059.5,0.31115629323183563,0.3023837052585994,0.40934655605205217,0.4104513659061668,0.92317606623965,0.9221489058692889,0.8778509300292097,0.8798988621997471,0.13269015659955258,0.2628635346756152,0.10574712643678161,0.19541238265086716,4
404,BRCA,7,ReBoost,edgerqlf,0.05,0,2606.0,3536.0,0.2224503284279989,0.2224503284279989,0.25579896979252814,0.25579896979252814,0.9882436521070491,0.9882436521070491,0.9875511078871011,0.9875511078871011,0.18495466973665275,0.2528061591595913,0.2624099279423539,0.3308388927530278,4
405,BRCA,7,ReBoost,edgerqlf,0.05,1,2184.0,2749.0,0.5239168477197158,0.5239168477197158,0.5458813636444908,0.5458813636444908,0.7648249236667851,0.7648249236667851,0.7518938349734463,0.7518938349734463,0.4389664804469274,0.5592178770949721,0.27605210420841686,0.3467864341544403,4
406,BRCA,7,ReBoost,edgerqlf,0.1,0,4344.5,5371.5,0.2545616762813614,0.2545616762813614,0.27761392657022066,0.27761392657022066,0.9818779305894748,0.9818779305894748,0.9804290555335187,0.9804290555335187,0.29223100721897555,0.3553798556204881,0.3256546237984753,0.3888524110265865,4
407,BRCA,7,ReBoost,edgerqlf,0.1,1,3060.5,3469.0,0.5731993758309641,0.5731993758309641,0.6041526724129411,0.6041526724129411,0.7143354975687388,0.7143354975687388,0.7003659249881267,0.7003659249881267,0.5932960893854748,0.6891061452513967,0.3417887601137109,0.4013993523927299,4
408,BRCA,7,ReBoost,Wilcoxon rank-sum,0.001,0,,,,,,,,,,,,,,,4
409,BRCA,7,ReBoost,Wilcoxon rank-sum,0.001,1,,,,,,,,,,,,,,,4
410,BRCA,7,ReBoost,Wilcoxon rank-sum,0.01,0,,,,,,,,,,,,,,,4
411,BRCA,7,ReBoost,Wilcoxon rank-sum,0.01,1,,,,,,,,,,,,,,,4
412,BRCA,7,ReBoost,Wilcoxon rank-sum,0.05,0,,,,,,,,,,,,,,,4
413,BRCA,7,ReBoost,Wilcoxon rank-sum,0.05,1,,,,,,,,,,,,,,,4
414,BRCA,7,ReBoost,Wilcoxon rank-sum,0.1,0,,,,,,,,,,,,,,,4
415,BRCA,7,ReBoost,Wilcoxon rank-sum,0.1,1,,,,,,,,,,,,,,,4
416,BRCA,7,None,DESeq2,0.001,0,2080.5,2080.5,0.271115576415384,0.271115576415384,0.271115576415384,0.271115576415384,0.9815369126620077,0.9815369126620077,0.9815369126620077,0.9815369126620077,0.180570315267446,0.180570315267446,0.33896946945780204,0.33896946945780204,4
417,BRCA,7,None,DESeq2,0.001,1,1992.5,1992.5,0.555770296367109,0.555770296367109,0.555770296367109,0.555770296367109,0.8372632312555485,0.8372632312555485,0.8372632312555485,0.8372632312555485,0.4589794192275162,0.4589794192275162,0.35444596626237057,0.35444596626237057,4
418,BRCA,7,None,DESeq2,0.01,0,3473.0,3473.0,0.29793491714427867,0.29793491714427867,0.29793491714427867,0.29793491714427867,0.976221521698819,0.976221521698819,0.976221521698819,0.976221521698819,0.2651759703960318,0.2651759703960318,0.3758377123185741,0.3758377123185741,4
419,BRCA,7,None,DESeq2,0.01,1,2914.5,2914.5,0.6169987212896098,0.6169987212896098,0.6169987212896098,0.6169987212896098,0.7534260066861594,0.7534260066861594,0.7534260066861594,0.7534260066861594,0.6057046979865772,0.6057046979865772,0.4019618793531007,0.4019618793531007,4
420,BRCA,7,None,DESeq2,0.05,0,5299.0,5299.0,0.3165974817690681,0.3165974817690681,0.3165974817690681,0.3165974817690681,0.9699466141134889,0.9699466141134889,0.9699466141134889,0.9699466141134889,0.3681105194992085,0.3681105194992085,0.4162824418183917,0.4162824418183917,4
421,BRCA,7,None,DESeq2,0.05,1,3821.5,3821.5,0.6480997778669175,0.6480997778669175,0.6480997778669175,0.6480997778669175,0.6968056173021813,0.6968056173021813,0.6968056173021813,0.6968056173021813,0.7276536312849162,0.7276536312849162,0.4448666549012988,0.4448666549012988,4
422,BRCA,7,None,DESeq2,0.1,0,6500.0,6500.0,0.32116449092818866,0.32116449092818866,0.32116449092818866,0.32116449092818866,0.9651130888399786,0.9651130888399786,0.9651130888399786,0.9651130888399786,0.4326916466139567,0.4326916466139567,0.4423952288240859,0.4423952288240859,4
423,BRCA,7,None,DESeq2,0.1,1,4204.0,4204.0,0.6566822512394632,0.6566822512394632,0.6566822512394632,0.6566822512394632,0.6766317820903812,0.6766317820903812,0.6766317820903812,0.6766317820903812,0.7832402234636872,0.7832402234636872,0.46331037535636965,0.46331037535636965,4
424,BRCA,7,None,edgeR LRT,0.001,0,1254.5,1254.5,0.20981900008824378,0.20981900008824378,0.20981900008824378,0.20981900008824378,0.9901374843645021,0.9901374843645021,0.9901374843645021,0.9901374843645021,0.10967941905773998,0.10967941905773998,0.28783593944884267,0.28783593944884267,4
425,BRCA,7,None,edgeR LRT,0.001,1,1253.0,1253.0,0.47200453388157276,0.47200453388157276,0.47200453388157276,0.47200453388157276,0.8988196222098981,0.8988196222098981,0.8988196222098981,0.8988196222098981,0.3071609811107978,0.3071609811107978,0.2898340529212109,0.2898340529212109,4
426,BRCA,7,None,edgeR LRT,0.01,0,2364.5,2364.5,0.24742554683967977,0.24742554683967977,0.24742554683967977,0.24742554683967977,0.9867960847437928,0.9867960847437928,0.9867960847437928,0.9867960847437928,0.1841193606802614,0.1841193606802614,0.3413048338343466,0.3413048338343466,4
427,BRCA,7,None,edgeR LRT,0.01,1,2225.0,2225.0,0.5636054701929963,0.5636054701929963,0.5636054701929963,0.5636054701929963,0.7979890272908845,0.7979890272908845,0.7979890272908845,0.7979890272908845,0.4935682326621924,0.4935682326621924,0.35176075834854087,0.35176075834854087,4
428,BRCA,7,None,edgeR LRT,0.05,0,3973.5,3973.5,0.2757098564982584,0.2757098564982584,0.2757098564982584,0.2757098564982584,0.9826306317835347,0.9826306317835347,0.9826306317835347,0.9826306317835347,0.2789969779824435,0.2789969779824435,0.3863722359196686,0.3863722359196686,4
429,BRCA,7,None,edgeR LRT,0.05,1,3208.0,3208.0,0.6114216340343177,0.6114216340343177,0.6114216340343177,0.6114216340343177,0.7233111413748896,0.7233111413748896,0.7233111413748896,0.7233111413748896,0.6445530726256983,0.6445530726256983,0.4061511304167521,0.4061511304167521,4
430,BRCA,7,None,edgeR LRT,0.1,0,5179.5,5179.5,0.28736533006127507,0.28736533006127507,0.28736533006127507,0.28736533006127507,0.9780990468578419,0.9780990468578419,0.9780990468578419,0.9780990468578419,0.34554829838432455,0.34554829838432455,0.4121111200388208,0.4121111200388208,4
431,BRCA,7,None,edgeR LRT,0.1,1,3754.5,3754.5,0.6349344019774097,0.6349344019774097,0.6349344019774097,0.6349344019774097,0.6927262398259217,0.6927262398259217,0.6927262398259217,0.6927262398259217,0.7115921787709497,0.7115921787709497,0.43271371219049415,0.43271371219049415,4
432,BRCA,7,None,edgerqlf,0.001,0,0.0,0.0,0.016662130525516884,0.0,0.0,0.016662130525516884,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
433,BRCA,7,None,edgerqlf,0.001,1,0.0,0.0,0.042434614693788245,0.0,0.0,0.042434614693788245,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
434,BRCA,7,None,edgerqlf,0.01,0,417.0,417.0,0.10912657336851513,0.10374151968750281,0.10374151968750281,0.10912657336851513,0.9977077363896848,0.9975956536816553,0.9975956536816553,0.9977077363896848,0.032792693488701674,0.032792693488701674,0.08950278975085918,0.08950278975085918,4
435,BRCA,7,None,edgerqlf,0.01,1,409.0,409.0,0.2904688686242285,0.28703887072536727,0.28703887072536727,0.2904688686242285,0.9234234234234234,0.9221489058692889,0.9221489058692889,0.9234234234234234,0.10794183445190156,0.10794183445190156,0.09182772579308357,0.09182772579308357,4
436,BRCA,7,None,edgerqlf,0.05,0,2522.5,2522.5,0.2240049686547002,0.2240049686547002,0.2240049686547002,0.2240049686547002,0.9911204474203272,0.9911204474203272,0.9911204474203272,0.9911204474203272,0.18009785580659088,0.18009785580659088,0.27891089089504795,0.27891089089504795,4
437,BRCA,7,None,edgerqlf,0.05,1,2136.5,2136.5,0.5193345425901987,0.5193345425901987,0.5193345425901987,0.5193345425901987,0.769907606084868,0.769907606084868,0.769907606084868,0.769907606084868,0.4488826815642458,0.4488826815642458,0.29726086016010406,0.29726086016010406,4
438,BRCA,7,None,edgerqlf,0.1,0,4265.0,4265.0,0.2613964249186783,0.2613964249186783,0.2613964249186783,0.2613964249186783,0.984418401050579,0.984418401050579,0.984418401050579,0.984418401050579,0.2880715022344448,0.2880715022344448,0.3485700921407179,0.3485700921407179,4
439,BRCA,7,None,edgerqlf,0.1,1,3047.5,3047.5,0.5841393043610734,0.5841393043610734,0.5841393043610734,0.5841393043610734,0.7168248245124536,0.7168248245124536,0.7168248245124536,0.7168248245124536,0.6113128491620112,0.6113128491620112,0.3704636176218479,0.3704636176218479,4
440,BRCA,7,None,Wilcoxon rank-sum,0.001,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4
441,BRCA,7,None,Wilcoxon rank-sum,0.001,1,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4
442,BRCA,7,None,Wilcoxon rank-sum,0.01,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4
443,BRCA,7,None,Wilcoxon rank-sum,0.01,1,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4
444,BRCA,7,None,Wilcoxon rank-sum,0.05,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4
445,BRCA,7,None,Wilcoxon rank-sum,0.05,1,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,4
446,BRCA,7,None,Wilcoxon rank-sum,0.1,0,3024.5,3024.5,0.2268814930952104,0.20894079727436105,0.20894079727436105,0.2268814930952104,0.9768100014348715,0.9548126572412647,0.9548126572412647,0.9768100014348715,0.20185630800962528,0.20185630800962528,0.0,0.0,4
447,BRCA,7,None,Wilcoxon rank-sum,0.1,1,1978.0,1978.0,0.505971866131064,0.4358932983128285,0.4358932983128285,0.505971866131064,0.7132471440228478,0.6388656926053105,0.6388656926053105,0.7132471440228478,0.38840782122905027,0.38840782122905027,0.0,0.0,4
448,BRCA,7,rPCA,DESeq2,0.001,0,1338.0,2063.0,0.19690766460897757,0.19690766460897757,0.2725851003519891,0.2725851003519891,0.9719394242121515,0.9719394242121515,0.9800598205383848,0.9800598205383848,0.11286751682607155,0.17924194119730782,0.2746655518394649,0.3579644475426978,4
449,BRCA,7,rPCA,DESeq2,0.001,1,1333.0,1896.0,0.47810574562669683,0.47810574562669683,0.5677525508543819,0.5677525508543819,0.887291901021705,0.887291901021705,0.8502109704641351,0.8502109704641351,0.3137862982802368,0.4632083450803496,0.2783619258439402,0.3769480519480519,4
450,BRCA,7,rPCA,DESeq2,0.01,0,2329.5,3389.0,0.2156895035176261,0.2156895035176261,0.3018191640912911,0.3018191640912911,0.9688670396487168,0.9688670396487168,0.9779047619047619,0.9779047619047619,0.17652153373750099,0.263050153531218,0.31197301854974707,0.3939331830293093,4
451,BRCA,7,rPCA,DESeq2,0.01,1,2239.0,2829.0,0.5466599236634333,0.5466599236634333,0.6346042531243842,0.6346042531243842,0.7979488653532919,0.7979488653532919,0.7756542193472508,0.7756542193472508,0.4563758389261745,0.6317114093959731,0.32257081937252513,0.42290748898678415,4
452,BRCA,7,rPCA,DESeq2,0.05,0,3716.0,5262.0,0.24162814250652093,0.24162814250652093,0.3270768037074816,0.3270768037074816,0.9642809414661407,0.9642809414661407,0.9722174584119362,0.9722174584119362,0.2573391854943157,0.3686141890919557,0.3456614509246088,0.43504917613999233,4
453,BRCA,7,rPCA,DESeq2,0.05,1,3166.5,3667.0,0.5883987805550668,0.5883987805550668,0.6657877664124717,0.6657877664124717,0.7149214486239484,0.7149214486239484,0.7195435092724679,0.7195435092724679,0.6122905027932961,0.7393854748603352,0.3664471276984998,0.464022464022464,4
