,Data,N,Out,DEA,FDR,logFC,median_deg,median_deg_method,median_mcc,median_mcc0,median_mcc0_method,median_mcc_method,median_prec,median_prec0,median_prec0_method,median_prec_method,median_rec,median_rec_method,median_rep,median_rep_method,id,lfc_mode,isSynthetic
372,HSPL,5,None,DESeq2 Wald,0.05,0,7331.5,7331.5,0.4045076882813133,0.4045076882813133,0.3902080405103579,0.3902080405103579,0.9854748452429236,0.9854748452429236,0.9869103406332412,0.9869103406332412,0.5637681159420289,0.5568778979907264,0.6024419256288764,0.6024419256288764,62,post_hoc,False
373,HSPL,5,None,DESeq2 Wald,0.05,1,4466.5,4466.5,0.7222376564342518,0.7222376564342518,0.7232789920946197,0.7232789920946197,0.8270220709286281,0.8270220709286281,0.8333879064069001,0.8333879064069001,0.7889269650888842,0.7834811998310097,0.5861617714850241,0.5861617714850241,62,post_hoc,False
374,HSPL,5,None,edgeR LRT,0.05,0,6804.5,6804.5,0.3842551822163858,0.3842551822163858,0.3735898148658177,0.3735898148658177,0.98764687663298,0.98764687663298,0.9883761408385862,0.9883761408385862,0.5234234234234234,0.518764053655889,0.5926741440992196,0.5926741440992196,62,post_hoc,False
375,HSPL,5,None,edgeR LRT,0.05,1,4440.5,4440.5,0.721752636485602,0.721752636485602,0.7212488688020247,0.7212488688020247,0.827284680561137,0.827284680561137,0.8307072448512673,0.8307072448512673,0.7863568215892054,0.7840280731603573,0.5814101730081787,0.5814101730081787,62,post_hoc,False
376,HSPL,5,None,edgeR QLF,0.05,0,6416.5,6416.5,0.3713881240592709,0.3713881240592709,0.3644376911812632,0.3644376911812632,0.9914059082516689,0.9914059082516689,0.9916789511301708,0.9916789511301708,0.4970231100665883,0.4938132295719844,0.5671194073158554,0.5671194073158554,62,post_hoc,False
377,HSPL,5,None,edgeR QLF,0.05,1,4141.0,4141.0,0.6971656150491743,0.6971656150491743,0.6963157881301747,0.6963157881301747,0.8370575702808596,0.8370575702808596,0.8407944496479911,0.8407944496479911,0.7379524523452559,0.7347502656748139,0.557668601305896,0.557668601305896,62,post_hoc,False
378,HSPL,6,None,DESeq2 Wald,0.05,0,7892.0,7892.0,0.442112945669141,0.442112945669141,0.4262652764322701,0.4262652764322701,0.9868783929507624,0.9868783929507624,0.9881143950240918,0.9881143950240918,0.6099099099099099,0.6022024729520865,0.6406250893550594,0.6406250893550594,63,post_hoc,False
379,HSPL,6,None,DESeq2 Wald,0.05,1,4507.5,4507.5,0.7565500393820087,0.7565500393820087,0.7547530038920927,0.7547530038920927,0.8380147786814293,0.8380147786814293,0.845678310133539,0.845678310133539,0.8117369886485328,0.8052386987748205,0.6120124634744369,0.6120124634744369,63,post_hoc,False
380,HSPL,6,None,edgeR LRT,0.05,0,7379.5,7379.5,0.4244376640209968,0.4244376640209968,0.413535510185957,0.413535510185957,0.9894153647516818,0.9894153647516818,0.9902395645592076,0.9902395645592076,0.5738347042694869,0.5684267659145538,0.634082915542873,0.634082915542873,63,post_hoc,False
381,HSPL,6,None,edgeR LRT,0.05,1,4532.0,4532.0,0.7555979153468695,0.7555979153468695,0.7551106259199453,0.7551106259199453,0.842431617570879,0.842431617570879,0.8453831275318952,0.8453831275318952,0.8103448275862069,0.8072096980008507,0.6100740100725732,0.6100740100725732,63,post_hoc,False
382,HSPL,6,None,edgeR QLF,0.05,0,7126.5,7126.5,0.4139407067695604,0.4139407067695604,0.4065745679348563,0.4065745679348563,0.9921480259056824,0.9921480259056824,0.9923966383914546,0.9923966383914546,0.5549941245593419,0.5514785992217899,0.6173223602691396,0.6173223602691396,63,post_hoc,False
383,HSPL,6,None,edgeR QLF,0.05,1,4290.5,4290.5,0.7385991261013929,0.7385991261013929,0.7370817983928808,0.7370817983928808,0.8493784276726333,0.8493784276726333,0.8528451713911145,0.8528451713911145,0.7832512315270936,0.7794899043570669,0.5950996904821104,0.5950996904821104,63,post_hoc,False
384,HSPL,7,None,DESeq2 Wald,0.05,0,8532.0,8532.0,0.4791713133146499,0.4791713133146499,0.462901777154409,0.462901777154409,0.987878546489773,0.987878546489773,0.98916107374728,0.98916107374728,0.6582843713278496,0.6499999999999999,0.6776615637492002,0.6776615637492002,64,post_hoc,False
385,HSPL,7,None,DESeq2 Wald,0.05,1,4713.0,4713.0,0.7747152614485396,0.7747152614485396,0.7755289804479211,0.7755289804479211,0.8477285675741997,0.8477285675741997,0.8520739851713844,0.8520739851713844,0.8406511030199186,0.8350232361639205,0.6434961230330376,0.6434961230330376,64,post_hoc,False
386,HSPL,7,None,edgeR LRT,0.05,0,8141.0,8141.0,0.458645119523986,0.458645119523986,0.4474531743305983,0.4474531743305983,0.9888830658494744,0.9888830658494744,0.9899475159411472,0.9899475159411472,0.6312181746964356,0.6251841513530279,0.6720596402450134,0.6720596402450134,64,post_hoc,False
387,HSPL,7,None,edgeR LRT,0.05,1,4720.0,4720.0,0.7758344834249495,0.7758344834249495,0.7755592672096734,0.7755592672096734,0.8446544571301096,0.8446544571301096,0.8473609543438136,0.8473609543438136,0.8431141572071108,0.8401743938749469,0.6419635311005212,0.6419635311005212,64,post_hoc,False
388,HSPL,7,None,edgeR QLF,0.05,0,7943.5,7943.5,0.4497941423333664,0.4497941423333664,0.4418941887855745,0.4418941887855745,0.9909497111673552,0.9909497111673552,0.9912883811426694,0.9912883811426694,0.6174696435566001,0.6135408560311284,0.6600259854964374,0.6600259854964374,64,post_hoc,False
389,HSPL,7,None,edgeR QLF,0.05,1,4560.0,4560.0,0.761720145438354,0.761720145438354,0.7624429443792355,0.7624429443792355,0.8510107758138981,0.8510107758138981,0.8544574171400157,0.8544574171400157,0.8180552580852432,0.8156216790648246,0.631483130091715,0.631483130091715,64,post_hoc,False
390,HSPL,8,None,DESeq2 Wald,0.05,0,9162.5,9162.5,0.5159098950921963,0.5159098950921963,0.4985409071400907,0.4985409071400907,0.9866984895503212,0.9866984895503212,0.988143894500179,0.988143894500179,0.7081472777124951,0.6994590417310664,0.7206210874410652,0.7206210874410652,65,post_hoc,False
391,HSPL,8,None,DESeq2 Wald,0.05,1,4655.5,4655.5,0.8002692058325793,0.8002692058325793,0.7997568999530313,0.7997568999530313,0.8633036670518806,0.8633036670518806,0.8699657560023193,0.8699657560023193,0.8620689655172413,0.8564638783269962,0.6757473286903026,0.6757473286903026,65,post_hoc,False
392,HSPL,8,None,edgeR LRT,0.05,0,8807.0,8807.0,0.4994731617823753,0.4994731617823753,0.4873305569848154,0.4873305569848154,0.9881599630847292,0.9881599630847292,0.989478410566013,0.989478410566013,0.6840188014101057,0.6777157478483369,0.716326187141538,0.716326187141538,65,post_hoc,False
393,HSPL,8,None,edgeR LRT,0.05,1,4673.0,4673.0,0.7976891374535884,0.7976891374535884,0.7978159749112486,0.7978159749112486,0.8618102390235292,0.8618102390235292,0.8654280521752429,0.8654280521752429,0.8634611265795673,0.8606975754997873,0.6758425091224555,0.6758425091224555,65,post_hoc,False
394,HSPL,8,None,edgeR QLF,0.05,0,8680.5,8680.5,0.4962121639448612,0.4962121639448612,0.4872329479974369,0.4872329479974369,0.989955419075266,0.989955419075266,0.9905198147527516,0.9905198147527516,0.6742655699177438,0.6699610894941634,0.7085322573229158,0.7085322573229158,65,post_hoc,False
395,HSPL,8,None,edgeR QLF,0.05,1,4559.5,4559.5,0.7894493920914802,0.7894493920914802,0.7900288224124503,0.7900288224124503,0.866154478136675,0.866154478136675,0.8699169367299607,0.8699169367299607,0.8495395159563075,0.8463336875664187,0.669399214647958,0.669399214647958,65,post_hoc,False
396,HSPL,9,None,DESeq2 Wald,0.05,0,9697.5,9697.5,0.5577915963199196,0.5577915963199196,0.5399785634188781,0.5399785634188781,0.9860858192844266,0.9860858192844266,0.9882036378224204,0.9882036378224204,0.7468860164512339,0.7378670788253477,0.7543690248204746,0.7543690248204746,66,post_hoc,False
397,HSPL,9,None,DESeq2 Wald,0.05,1,4781.5,4781.5,0.8162545463778645,0.8162545463778645,0.818114009229328,0.818114009229328,0.8635846679480024,0.8635846679480024,0.8721174692018031,0.8721174692018031,0.8935532233883059,0.8886776510350656,0.7046672775477356,0.7046672775477356,66,post_hoc,False
398,HSPL,9,None,edgeR LRT,0.05,0,9410.5,9410.5,0.5412746094235359,0.5412746094235359,0.5282839247211316,0.5282839247211316,0.9873468457384568,0.9873468457384568,0.9886295756682572,0.9886295756682572,0.7256560908734822,0.7188881135147709,0.7512181598413847,0.7512181598413847,66,post_hoc,False
399,HSPL,9,None,edgeR LRT,0.05,1,4810.0,4810.0,0.8146627213279938,0.8146627213279938,0.8162788144083607,0.8162788144083607,0.8610169219359286,0.8610169219359286,0.8650999775997933,0.8650999775997933,0.8889483829513815,0.885899617184177,0.7029725349154532,0.7029725349154532,66,post_hoc,False
400,HSPL,9,None,edgeR QLF,0.05,0,9294.5,9294.5,0.53750627293911,0.53750627293911,0.528855952027478,0.528855952027478,0.988501417519699,0.988501417519699,0.9893081885717964,0.9893081885717964,0.718683901292597,0.7144357976653697,0.7460421680706736,0.7460421680706736,66,post_hoc,False
401,HSPL,9,None,edgeR QLF,0.05,1,4735.0,4735.0,0.8090832961007723,0.8090832961007723,0.8106668087753527,0.8106668087753527,0.8644898278847455,0.8644898278847455,0.8678970500929781,0.8678970500929781,0.8800599700149925,0.8766206163655685,0.6988424904508543,0.6988424904508543,66,post_hoc,False
402,HSPL,10,None,DESeq2 Wald,0.05,0,9972.5,9972.5,0.5693420186863587,0.5693420186863587,0.5505507569416446,0.5505507569416446,0.9862784305151996,0.9862784305151996,0.9881305617247308,0.9881305617247308,0.7663533098315707,0.7578825347758887,0.7665840568113058,0.7665840568113058,67,post_hoc,False
403,HSPL,10,None,DESeq2 Wald,0.05,1,4789.5,4789.5,0.8270953818902659,0.8270953818902659,0.8296983875726849,0.8296983875726849,0.8773043821036726,0.8773043821036726,0.8837325242838823,0.8837325242838823,0.8891625615763548,0.8841360371778623,0.7165819618434406,0.7165819618434406,67,post_hoc,False
404,HSPL,10,None,edgeR LRT,0.05,0,9735.0,9735.0,0.5546928544401857,0.5546928544401857,0.541360068732323,0.541360068732323,0.9880871918643402,0.9880871918643402,0.9893266760803958,0.9893266760803958,0.7487269878574226,0.7419942622315268,0.7641629470758524,0.7641629470758524,67,post_hoc,False
405,HSPL,10,None,edgeR LRT,0.05,1,4767.0,4767.0,0.8263450572684274,0.8263450572684274,0.8262913017696923,0.8262913017696923,0.8767741559865565,0.8767741559865565,0.8799603792996384,0.8799603792996384,0.8900192760762475,0.8867503190131859,0.7142093835527834,0.7142093835527834,67,post_hoc,False
406,HSPL,10,None,edgeR QLF,0.05,0,9650.0,9650.0,0.5519915731015266,0.5519915731015266,0.54354441569765,0.54354441569765,0.9891105559671134,0.9891105559671134,0.989748303202067,0.989748303202067,0.7441441441441441,0.7394941634241246,0.7598534910389072,0.7598534910389072,67,post_hoc,False
407,HSPL,10,None,edgeR QLF,0.05,1,4705.5,4705.5,0.8225076293991107,0.8225076293991107,0.8228184356604444,0.8228184356604444,0.8793935901443639,0.8793935901443639,0.8828253669023447,0.8828253669023447,0.8826301135146712,0.8785334750265674,0.7111583793325995,0.7111583793325995,67,post_hoc,False
408,HSPL,12,None,DESeq2 Wald,0.05,0,10418.5,10418.5,0.6155166879127763,0.6155166879127763,0.5970158968727703,0.5970158968727703,0.9850876200272688,0.9850876200272688,0.9870511607910576,0.9870511607910576,0.8024285154719938,0.7933925811437403,0.8001672638887827,0.8001672638887827,68,post_hoc,False
409,HSPL,12,None,DESeq2 Wald,0.05,1,4790.0,4790.0,0.8501631927279414,0.8501631927279414,0.8506417639001648,0.8506417639001648,0.8821762797109203,0.8821762797109203,0.889229469906572,0.889229469906572,0.9025487256371814,0.8971271651880017,0.7480849876732956,0.7480849876732956,68,post_hoc,False
410,HSPL,12,None,edgeR LRT,0.05,0,10208.0,10208.0,0.6014896343985074,0.6014896343985074,0.5877237138519175,0.5877237138519175,0.986094568694415,0.986094568694415,0.987865147419518,0.987865147419518,0.7891108499804153,0.782274947662247,0.7970335551553438,0.7970335551553438,68,post_hoc,False
411,HSPL,12,None,edgeR LRT,0.05,1,4794.0,4794.0,0.8459610675186359,0.8459610675186359,0.8454566806712515,0.8454566806712515,0.8810179254813876,0.8810179254813876,0.8853149667021718,0.8853149667021718,0.901584921824802,0.8982347937048065,0.7443441147185531,0.7443441147185531,68,post_hoc,False
412,HSPL,12,None,edgeR QLF,0.05,0,10157.5,10157.5,0.6010135229308584,0.6010135229308584,0.5913047681798644,0.5913047681798644,0.9872143452885532,0.9872143452885532,0.9880698783111216,0.9880698783111216,0.7852330591461025,0.7806225680933851,0.7944447056233575,0.7944447056233575,68,post_hoc,False
413,HSPL,12,None,edgeR QLF,0.05,1,4763.5,4763.5,0.8449046725714564,0.8449046725714564,0.844864167624058,0.844864167624058,0.8834854752639909,0.8834854752639909,0.8879962725720818,0.8879962725720818,0.8974084386378239,0.8937300743889479,0.7429344328161038,0.7429344328161038,68,post_hoc,False
414,HSPL,15,None,DESeq2 Wald,0.05,0,10989.5,10989.5,0.6701988778789918,0.6701988778789918,0.6511807045228571,0.6511807045228571,0.9859813242832018,0.9859813242832018,0.9883937051225882,0.9883937051225882,0.8492361927144536,0.8394899536321484,0.8351422817625513,0.8351422817625513,69,post_hoc,False
415,HSPL,15,None,DESeq2 Wald,0.05,1,4792.0,4792.0,0.8742759989078435,0.8742759989078435,0.8756853761868502,0.8756853761868502,0.899654756044,0.899654756044,0.9074076038588204,0.9074076038588204,0.9234311415720712,0.9174059991550486,0.783637821811053,0.783637821811053,69,post_hoc,False
416,HSPL,15,None,edgeR LRT,0.05,0,10844.5,10844.5,0.6604523948486771,0.6604523948486771,0.6454262765742954,0.6454262765742954,0.9867284072103462,0.9867284072103462,0.988903870173664,0.988903870173664,0.8382295338817078,0.8312398232147011,0.8319054430658095,0.8319054430658095,69,post_hoc,False
417,HSPL,15,None,edgeR LRT,0.05,1,4776.0,4776.0,0.8700848040867359,0.8700848040867359,0.8714564570991766,0.8714564570991766,0.9000100701761786,0.9000100701761786,0.9037647470158904,0.9037647470158904,0.922895695009638,0.9192896639727776,0.7808436338805965,0.7808436338805965,69,post_hoc,False
418,HSPL,15,None,edgeR QLF,0.05,0,10800.5,10800.5,0.6578515851932583,0.6578515851932583,0.6481205618020356,0.6481205618020356,0.9871233619375198,0.9871233619375198,0.9884362001904232,0.9884362001904232,0.8359185272228751,0.8315564202334631,0.8306053558891082,0.8306053558891082,69,post_hoc,False
419,HSPL,15,None,edgeR QLF,0.05,1,4759.0,4759.0,0.8695830855433162,0.8695830855433162,0.8703090492011272,0.8703090492011272,0.9010066898971838,0.9010066898971838,0.9045484742459808,0.9045484742459808,0.9211822660098524,0.9167906482465462,0.7803279695179364,0.7803279695179364,69,post_hoc,False
420,LMAB,3,None,DESeq2 Wald,0.05,0,339.5,339.5,0.0155192771632191,0.0155192771632191,0.0190105815261397,0.0190105815261397,0.5710834536394542,0.5710834536394542,0.6004943171567743,0.6004943171567743,0.021720383744745,0.0215143603133159,0.0439702600116571,0.0439702600116571,70,post_hoc,False
421,LMAB,3,None,DESeq2 Wald,0.05,1,339.5,339.5,0.1107195601176566,0.1107195601176566,0.1125880629502779,0.1125880629502779,0.1926662435653339,0.1926662435653339,0.1967393072044234,0.1967393072044234,0.10202492211838,0.1042944785276073,0.0439702600116571,0.0439702600116571,70,post_hoc,False
422,LMAB,3,None,edgeR LRT,0.05,0,157.0,157.0,0.0081372639556092,0.0081372639556092,0.0162179927283216,0.0162179927283216,0.5616752057133985,0.5616752057133985,0.6361764705882353,0.6361764705882353,0.0092702382235636,0.0101477935054121,0.0227272727272727,0.0227272727272727,70,post_hoc,False
