"","logFC","logCPM","F","PValue","FDR"
"ENSG00000130559",0.38128022374596,5.11026797783704,38.7080756658291,2.6545615854183e-08,6.80378353209067e-08
"ENSG00000134109",0.328413655728956,5.91896911647109,38.704002243731,2.65820203228122e-08,6.81215648728127e-08
"ENSG00000184207",-0.525511056144844,3.4831345474513,38.7022051267537,2.65980976008575e-08,6.81531858554088e-08
"ENSG00000278934",-1.29798287184597,-1.02790410519627,38.700190616114,2.6616131599517e-08,6.81898110161319e-08
"ENSG00000115884",-1.1739629171122,8.24087324910365,38.6983757738635,2.66323889202523e-08,6.82218747232148e-08
"ENSG00000279529",0.745469664865488,-1.04040800383334,38.696195016099,2.6651937609476e-08,6.82623594490526e-08
"ENSG00000150527",-0.508739752845806,3.01304094736834,38.689341823528,2.67134668886517e-08,6.84103406162396e-08
"ENSG00000172409",0.3349116281756,3.3302346296516,38.687629248044,2.67288655142252e-08,6.84401611221685e-08
"ENSG00000274026",-0.983986263782308,-1.13263749046778,38.67751070682,2.68200328229571e-08,6.86639542754291e-08
"ENSG00000265660",-1.07906845180123,-1.07434853905297,38.6526143547051,2.70457105835271e-08,6.92320064094753e-08
"ENSG00000272702",-0.975736139654047,-1.1014583711056,38.6420784874851,2.71418020156285e-08,6.94682286321666e-08
"ENSG00000109971",-0.504857757086695,10.0848044192294,38.6350704855285,2.72059121827616e-08,6.96225414098718e-08
"ENSG00000175745",-1.20367322418018,5.36597925273329,38.6169057432168,2.73728114897193e-08,7.0039821230747e-08
"ENSG00000237991",0.799875960908548,-0.578307890592488,38.6151102190979,2.73893659937023e-08,7.00723451348845e-08
"ENSG00000009780",-0.343141530069927,3.75891600520682,38.6102136337875,2.74345642169138e-08,7.01781310844053e-08
"ENSG00000267226",-0.732971132968024,-0.963475168289365,38.5992830020882,2.75357369178332e-08,7.04270510310068e-08
"ENSG00000122674",0.302250348635481,2.37382011238507,38.5983162997192,2.75447030484014e-08,7.04401011748359e-08
"ENSG00000166669",-0.614906369242376,2.80369489416322,38.5924434559573,2.75992380119465e-08,7.056966454359e-08
"ENSG00000261170",1.46634184991499,0.729730057716541,38.5910516211462,2.76121787907114e-08,7.05928525499172e-08
"ENSG00000107643",-0.352713372047945,5.05339474910888,38.5862142153967,2.76572037839849e-08,7.06980485397965e-08
"ENSG00000062485",-0.345763861347997,7.42988199182082,38.5824403195846,2.76923823821453e-08,7.0778048956805e-08
"ENSG00000157193",-0.704825182056795,2.14062085332049,38.5759553963192,2.77529394648156e-08,7.09228818871677e-08
"ENSG00000231113",0.458749299817432,0.188279921642886,38.5666478864491,2.78400922566481e-08,7.11356302636233e-08
"ENSG00000119699",0.76800042366473,3.94382907597089,38.5582318536478,2.79191397502887e-08,7.1327611657443e-08
"ENSG00000152240",0.407802379363711,3.463404532025,38.5463323604495,2.80312995696519e-08,7.16041225240751e-08
"ENSG00000267655",0.637027790712595,-1.21093073574965,38.5424928096676,2.80675883901552e-08,7.16867755591089e-08
"ENSG00000071205",0.487030228864939,4.24657233258749,38.5288596071785,2.81968308156246e-08,7.20067828266777e-08
"ENSG00000143870",0.348957947628778,7.71504714503077,38.5231725889999,2.82509243039122e-08,7.21348180650734e-08
"ENSG00000120800",0.404283775796008,4.95771728884277,38.5188874444059,2.82917539955716e-08,7.22289549213368e-08
"ENSG00000082458",-0.499570702237265,5.6132163368478,38.4914017049141,2.85550900254923e-08,7.28910454011131e-08
"ENSG00000108578",0.304613035213335,5.45975802901264,38.4908556574026,2.85603470638925e-08,7.28942583398886e-08
"ENSG00000249115",0.400347926403557,3.37709732086873,38.4878913072547,2.85889035281301e-08,7.29569289223599e-08
"ENSG00000176383",2.03690819644268,2.5784686884742,38.4817947211257,2.86477260535673e-08,7.30968080731399e-08
"ENSG00000280734",0.682795361312007,0.94061994229238,38.4721371044065,2.87411617502135e-08,7.33249538018671e-08
"ENSG00000170175",0.597209804943668,3.99353046758852,38.4556413942933,2.89014800056171e-08,7.37236437641535e-08
"ENSG00000273729",-0.602398195651831,0.0647272170670939,38.4428053970368,2.90268661602335e-08,7.40331277234495e-08
"ENSG00000112293",-0.682437991735381,0.629942203348547,38.4348247157623,2.91051058437452e-08,7.42222946758035e-08
"ENSG00000196352",-0.570057483904157,5.26358990427959,38.4181025953555,2.92697472732144e-08,7.46317150402757e-08
"ENSG00000128607",0.408819282903957,6.67930347481387,38.4076228755432,2.93734155050238e-08,7.48841169690299e-08
"ENSG00000272667",-0.434903211790274,0.251399833923201,38.4072660864482,2.93769515968681e-08,7.48841169690299e-08
"ENSG00000030582",0.580427928252972,8.44561609086031,38.3934987098394,2.95137331264269e-08,7.52222659901983e-08
"ENSG00000176731",0.467196060407697,4.05527106222413,38.3904287000827,2.95443234416522e-08,7.52897065508472e-08
"ENSG00000125962",-0.322933346358172,3.74005776236281,38.3862899172208,2.95856148708508e-08,7.53843947883271e-08
"ENSG00000169085",1.34256417295385,2.27614968630905,38.3544400889801,2.99053629951443e-08,7.61884674069978e-08
"ENSG00000074964",-0.540433582245581,6.09349161493284,38.340037414696,3.00511193908502e-08,7.65491068345102e-08
"ENSG00000100911",0.450193712100956,6.32499511751856,38.3277123898316,3.01764296384908e-08,7.6857570374312e-08
"ENSG00000157551",-1.40350002468698,7.9553402163278,38.2963346180589,3.0497882368556e-08,7.76654411874765e-08
"ENSG00000130741",0.328718602054322,7.48076691369817,38.2885860092413,3.0577804426578e-08,7.78580939247129e-08
"ENSG00000272518",-0.482329527404112,-0.492318559040189,38.2857998066497,3.06065949707949e-08,7.7920518490792e-08
"ENSG00000159579",0.286517169600647,5.4385422716639,38.2833919684842,3.06314982273839e-08,7.79730304640375e-08
"ENSG00000068354",0.339084771703473,4.30676764846899,38.2685682799415,3.07852729924571e-08,7.83535267242058e-08
"ENSG00000137266",-0.576020359493689,4.35252694603492,38.2624879397055,3.0848577235138e-08,7.85036867076775e-08
"ENSG00000130707",-1.88256929000438,9.05974463558871,38.2502118482586,3.09767954878819e-08,7.88189753718877e-08
"ENSG00000264343",-0.708179453356595,-0.958031221321354,38.2483879735935,3.09958917331039e-08,7.88565590547332e-08
"ENSG00000121057",-0.396292582783866,6.06935488937322,38.227868164198,3.12115731953334e-08,7.9394194352466e-08
"ENSG00000136169",-0.426496548976918,4.27925808837255,38.2269113271509,3.12216679754762e-08,7.94087930888541e-08
"ENSG00000162772",-1.43754714710811,6.98617042694788,38.2065656971632,3.14371139101991e-08,7.99456024127269e-08
"ENSG00000251580",-0.569865954283444,0.504889467272815,38.2032850709576,3.14719962724476e-08,8.00231470073907e-08
"ENSG00000278867",0.696577077003213,-1.737686001866,38.1934627336989,3.15766736981267e-08,8.02781115870239e-08
"ENSG00000106628",0.450970325902113,6.22275054716734,38.168578675572,3.18434701881273e-08,8.09451066647725e-08
"ENSG00000281538",-0.779374492816438,-1.32066361207061,38.1653992478269,3.18777252663965e-08,8.10208851710129e-08
"ENSG00000189376",0.445559711080808,1.85842547641913,38.1423395286026,3.21273066573764e-08,8.16438427196305e-08
"ENSG00000253304",1.04586323071161,3.28376985273981,38.1284186363261,3.22789477451223e-08,8.20177695249233e-08
"ENSG00000028203",0.316024471326762,5.80242789069787,38.1199661690812,3.23713798159768e-08,8.22411685374963e-08
"ENSG00000222011",-0.285151418501,2.210752910984,38.1193723159551,3.23778841270891e-08,8.22462317850023e-08
"ENSG00000226084",0.468659888548435,4.20943363430977,38.1062560417283,3.25218861724871e-08,8.26005164127352e-08
"ENSG00000198792",0.407217380682419,6.24538970483253,38.1050538890944,3.25351173637109e-08,8.26226110402302e-08
"ENSG00000160183",-1.67032152982007,3.14548916090563,38.0992390936298,3.2599194619343e-08,8.2773804610758e-08
"ENSG00000184675",-0.455830971915728,3.35094082407027,38.0947098056243,3.26491958601462e-08,8.28892201262115e-08
"ENSG00000092295",-1.49713199057184,2.03340568262829,38.092706248233,3.26713393526588e-08,8.29338885739796e-08
"ENSG00000118705",0.342802148199564,8.31859335084404,38.085816256132,3.27476060682661e-08,8.31159134387525e-08
"ENSG00000124253",-2.83900768182677,9.25431380200466,38.0688271149115,3.29364453984259e-08,8.35835657097304e-08
"ENSG00000183741",-0.447665253543462,6.67176597063502,38.0662027763678,3.29657153685262e-08,8.36462013755883e-08
"ENSG00000169955",0.282453278486514,4.00852551333064,38.0649359237107,3.29798544942555e-08,8.36704324081231e-08
"ENSG00000158290",0.353879815827013,6.43446533349476,38.0392987766542,3.32673299682639e-08,8.43880190136939e-08
