"","logFC","logCPM","F","PValue","FDR"
"ENSG00000106479",-0.624203299320257,4.75804190686051,84.6449156726946,4.34364527380223e-13,5.04416453609681e-12
"ENSG00000188786",-0.541863555283877,4.37048224230458,84.6109598152495,4.37478525231021e-13,5.07721556042762e-12
"ENSG00000083123",-0.447435732829316,4.47280625538129,84.5651777140528,4.41713638400911e-13,5.12322942164876e-12
"ENSG00000085274",-0.309281697730062,4.06660889983541,84.5294854381434,4.45044762020757e-13,5.15870845860391e-12
"ENSG00000164935",6.94173971870448,5.99502353875561,84.4177958846292,4.5563735883792e-13,5.27826358477766e-12
"ENSG00000204934",-1.71324596810846,2.70962127548604,84.3892601560138,4.58385235445531e-13,5.30685215770537e-12
"ENSG00000100490",-1.38373276483069,1.42319598623811,84.3396384379269,4.63204464597047e-13,5.3593718028347e-12
"ENSG00000272632",-1.44920886423679,-0.82105054439362,84.3207099772149,4.6505655330154e-13,5.37751787563807e-12
"ENSG00000263470",-1.407090406685,0.882466796175304,84.2957865308931,4.67506911147396e-13,5.40255547564966e-12
"ENSG00000101955",-1.88043106211498,3.60816742897576,84.2290371068883,4.74135339413179e-13,5.47293451155225e-12
"ENSG00000165476",0.54433422654474,5.96027485851403,84.2286438609694,4.74174676444111e-13,5.47293451155225e-12
"ENSG00000245281",-1.01346604420779,1.02774961488822,84.1864358475662,4.78416482547883e-13,5.51853267026626e-12
"ENSG00000113716",0.457393619339908,5.62785011908786,84.1721646367091,4.79859560564081e-13,5.53181167385065e-12
"ENSG00000206077",-1.71867238063726,1.83349495707961,84.1394200866709,4.83187654329493e-13,5.56679174763073e-12
"ENSG00000104660",0.59916417524867,5.45740407382054,84.1161841908466,4.85563768529004e-13,5.59076825100953e-12
"ENSG00000259660",-1.85647080480368,-0.640993237941703,84.0922544309609,4.88023461714226e-13,5.6156773809399e-12
"ENSG00000256139",-1.49143332685157,0.0337372651974348,84.0803137950114,4.89255628329767e-13,5.62643972579233e-12
"ENSG00000008952",-0.42928440409253,8.03007304071961,84.0749629715153,4.89808828059907e-13,5.62938563334831e-12
"ENSG00000089091",-0.781621699372824,3.24382656780876,84.0660977086913,4.90726794369915e-13,5.63651770115068e-12
"ENSG00000136950",0.684979257733467,5.39620226869734,84.0234832502423,4.95164246992295e-13,5.68404167716412e-12
"ENSG00000198865",-0.998846437356086,1.03843695068329,83.9948505863097,4.98169045752034e-13,5.71507249097612e-12
"ENSG00000094804",1.17600282880348,1.68536655011913,83.9852589656338,4.99179827786234e-13,5.7232039299484e-12
"ENSG00000167842",-0.45475248585669,4.44401920077044,83.9215274027848,5.05950022730125e-13,5.79731851921483e-12
"ENSG00000138400",-0.941589086790537,2.314297421549,83.8866310383617,5.09697192498225e-13,5.83672579590717e-12
"ENSG00000053918",-0.861552069440059,7.4081603918884,83.8708040423289,5.11406136665193e-13,5.85275911961277e-12
"ENSG00000122643",0.506317598723243,4.65647328411878,83.8647628944497,5.12059999320673e-13,5.85670555650295e-12
"ENSG00000270638",-1.31750421562031,-0.325392270090294,83.8490456135904,5.1376520754585e-13,5.87266478492699e-12
"ENSG00000111725",0.393677778474074,5.4336777326081,83.8377187913327,5.14997721163789e-13,5.88320482911159e-12
"ENSG00000155366",0.807907306896029,7.36322701390402,83.8102799905115,5.17996121959142e-13,5.91389307431907e-12
"ENSG00000245571",1.18392467020931,3.44827352395699,83.8063329960298,5.18428915341563e-13,5.91527080286171e-12
"ENSG00000278535",0.673428489583614,4.22117294898841,83.773576703734,5.22035138950794e-13,5.9528339069768e-12
"ENSG00000162733",-1.32953299112409,4.78282168765675,83.6605212959757,5.34682092377892e-13,6.093382450238e-12
"ENSG00000166197",-0.481514139417112,6.4361069997142,83.6533897994691,5.35490397897356e-13,6.09892669528287e-12
"ENSG00000046653",-1.175882143671,2.96760977389406,83.6106462537982,5.40361620164713e-13,6.15071076598297e-12
"ENSG00000112249",0.689601417965014,5.20537904781408,83.5822895922806,5.43618503807678e-13,6.184068357841e-12
"ENSG00000147679",-0.416495213767793,4.36853931646879,83.5406939308148,5.48432690401892e-13,6.2350907909398e-12
"ENSG00000279863",0.783266630384762,0.974967798338179,83.5128474566556,5.51680179517121e-13,6.26825105647991e-12
"ENSG00000157500",-0.435890922457872,5.83872149919944,83.4951587729833,5.53753369992362e-13,6.28803706896061e-12
"ENSG00000169118",-0.480637526323178,4.57689425843436,83.4387926946046,5.60413587866501e-13,6.35985527978799e-12
"ENSG00000115457",1.3782648993588,4.84382055832566,83.4339595962013,5.60988506870567e-13,6.36256982777437e-12
"ENSG00000113119",0.591269251878412,3.47156241586271,83.4167670591431,5.630385824552e-13,6.38200192266205e-12
"ENSG00000008056",2.58515334537637,0.746249249177443,83.4090447611359,5.63961924336824e-13,6.3848075648334e-12
"ENSG00000142002",0.42799814386426,5.51828253614876,83.406831423908,5.64226857679025e-13,6.3848075648334e-12
"ENSG00000136014",-1.29604049848615,1.06406572804971,83.4062474072384,5.64296785093707e-13,6.3848075648334e-12
"ENSG00000182446",0.312834525015993,6.36890257859253,83.3855196475377,5.66784438313719e-13,6.40912808766206e-12
