"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000183426",-0.150108712873288,1.13314513702698,1.55644085148202,0.212187109896995,0.246589903375547
"ENSG00000107140",0.112967812425542,5.45943597579918,1.55634110011917,0.212201758747457,0.246590998683988
"ENSG00000140043",0.147844113944502,0.377425369536619,1.55469453921079,0.21244373570472,0.246856245499168
"ENSG00000143322",0.14955925154941,5.575165434298,1.55370243241715,0.212589692846866,0.247009891759749
"ENSG00000107929",-0.10429933588852,6.55022661206773,1.55347756729973,0.212622791183294,0.247032394974404
"ENSG00000269404",-0.46100242177368,3.05296943616941,1.55320414974959,0.212663044288654,0.24706320740005
"ENSG00000165102",-0.129659313926862,6.74363815030129,1.5529343697024,0.212702770740386,0.247093404041473
"ENSG00000123870",-0.195737714525554,0.779916230236807,1.55114468347051,0.212966534135493,0.247383840110515
"ENSG00000187193",0.311229355822698,4.07914301197592,1.54959204841844,0.213195675676056,0.247634024216407
"ENSG00000131013",-0.0943198053731742,4.94765250784527,1.54858787412712,0.213344030013927,0.247790344995517
"ENSG00000167985",0.120867123312252,2.97947509089734,1.54744479521374,0.213513055056708,0.247970652219045
"ENSG00000182858",0.116104677216919,3.79462999529918,1.54688802017095,0.213595442001957,0.248050322557269
"ENSG00000279342",-0.168319083354821,-0.478693463861426,1.54638277356879,0.21367023688537,0.24811959151823
"ENSG00000211648",0.482405110243945,6.32843057960462,1.54629879391366,0.213682671946165,0.24811959151823
"ENSG00000116874",0.10085098142858,3.84660475721199,1.54407381237829,0.214012443498925,0.248486471183553
"ENSG00000138604",0.148447628884902,5.37048551979734,1.54372708491201,0.214063887524363,0.248530162651705
"ENSG00000138802",-0.0919334456313319,5.61343722098424,1.54294167467356,0.214180473367081,0.248649473856047
"ENSG00000163171",-0.182466318973521,6.06876067399967,1.53774203308372,0.214954212154747,0.249531631879988
"ENSG00000115486",0.0892388310469049,5.96624466871532,1.53349771224785,0.215588258615023,0.250251523372017
"ENSG00000110025",-0.209940560892128,-0.790342230114145,1.5309558411328,0.21596904670436,0.250677362532783
"ENSG00000277511",0.221986826564456,-1.05455027092771,1.53080788360966,0.21599123630608,0.250686944866956
"ENSG00000104613",0.10431518878869,5.76428267321678,1.53064090098055,0.216016282415934,0.250699841113732
"ENSG00000112406",0.10725432440165,5.9551418356522,1.52885911763984,0.216283751619985,0.250994064077607
"ENSG00000228624",0.190359936867951,-0.333747866778899,1.5282804911153,0.216370695908038,0.251078766130128
"ENSG00000155368",-0.15394286239989,7.21045698991392,1.52799940984765,0.216412946133583,0.251111597155066
"ENSG00000082146",-0.123834544495776,3.55284644540473,1.52609977877344,0.216698743493424,0.251427002075982
"ENSG00000177728",-0.106298528453846,6.49637389605669,1.52571962562447,0.216755991077221,0.251477206130798
"ENSG00000157625",0.103041443638988,5.13338658775094,1.52243065830609,0.217252032447212,0.252036453169835
"ENSG00000160299",0.136860837967152,5.1237262398562,1.52182722813154,0.217343188449916,0.252125946444157
"ENSG00000111886",0.195099046320128,-0.206533797837726,1.51929451299185,0.217726285682005,0.252554068710829
"ENSG00000109084",0.185741215968437,5.5594042064501,1.5182546420675,0.217883809108467,0.252720495755943
"ENSG00000241878",0.121843694332415,5.3066810046687,1.51773064727355,0.217963237230483,0.252796325490821
"ENSG00000163739",-0.51260221032416,6.20057656405928,1.51706195474226,0.218064649059371,0.252897640767559
"ENSG00000226688",-0.112554134580623,0.433495366204242,1.51634389647917,0.218173610199934,0.253007697634847
"ENSG00000171456",-0.121565355795581,6.36583156214917,1.51599220880792,0.218227000434844,0.253053300987643
"ENSG00000164066",-0.127787006141124,3.43557923782476,1.51561138694272,0.218284831149184,0.253104047254767
